symbol,funding_time,funding_rate,mark_price
ETHUSDT,2023-02-18T08:00:00+00:00,0.00010000,
ETHUSDT,2023-02-18T16:00:00.007000+00:00,0.00010000,
ETHUSDT,2023-02-19T00:00:00.019000+00:00,0.00010000,
ETHUSDT,2023-02-19T08:00:00.005000+00:00,0.00010000,
ETHUSDT,2023-02-19T16:00:00.003000+00:00,0.00010000,
ETHUSDT,2023-02-20T00:00:00.006000+00:00,0.00010000,
ETHUSDT,2023-02-20T08:00:00.008000+00:00,0.00010000,
ETHUSDT,2023-02-20T16:00:00.006000+00:00,0.00010000,
ETHUSDT,2023-02-21T00:00:00.001000+00:00,0.00010000,
ETHUSDT,2023-02-21T08:00:00.004000+00:00,0.00010000,
ETHUSDT,2023-02-21T16:00:00.011000+00:00,0.00010000,
ETHUSDT,2023-02-22T00:00:00.009000+00:00,0.00010000,
ETHUSDT,2023-02-22T08:00:00.010000+00:00,0.00010000,
ETHUSDT,2023-02-22T16:00:00+00:00,0.00010000,
ETHUSDT,2023-02-23T00:00:00.006000+00:00,0.00007072,
ETHUSDT,2023-02-23T08:00:00.005000+00:00,0.00009829,
ETHUSDT,2023-02-23T16:00:00.002000+00:00,0.00004374,
ETHUSDT,2023-02-24T00:00:00.015000+00:00,0.00003804,
ETHUSDT,2023-02-24T08:00:00.011000+00:00,0.00006414,
ETHUSDT,2023-02-24T16:00:00.014000+00:00,0.00008380,
ETHUSDT,2023-02-25T00:00:00.015000+00:00,0.00007921,
ETHUSDT,2023-02-25T08:00:00.015000+00:00,0.00009641,
ETHUSDT,2023-02-25T16:00:00.015000+00:00,0.00005498,
ETHUSDT,2023-02-26T00:00:00.007000+00:00,0.00001266,
ETHUSDT,2023-02-26T08:00:00.012000+00:00,0.00004684,
ETHUSDT,2023-02-26T16:00:00+00:00,0.00001098,
ETHUSDT,2023-02-27T00:00:00.011000+00:00,0.00010000,
ETHUSDT,2023-02-27T08:00:00.003000+00:00,0.00008633,
ETHUSDT,2023-02-27T16:00:00+00:00,0.00006025,
ETHUSDT,2023-02-28T00:00:00.011000+00:00,0.00003555,
ETHUSDT,2023-02-28T08:00:00.018000+00:00,0.00003626,
ETHUSDT,2023-02-28T16:00:00.005000+00:00,0.00008565,
ETHUSDT,2023-03-01T00:00:00.016000+00:00,0.00000342,
ETHUSDT,2023-03-01T08:00:00+00:00,0.00010000,
ETHUSDT,2023-03-01T16:00:00.008000+00:00,0.00010000,
ETHUSDT,2023-03-02T00:00:00.009000+00:00,0.00010000,
ETHUSDT,2023-03-02T08:00:00.013000+00:00,0.00010000,
ETHUSDT,2023-03-02T16:00:00+00:00,0.00007746,
ETHUSDT,2023-03-03T00:00:00+00:00,0.00003967,
ETHUSDT,2023-03-03T08:00:00.013000+00:00,-0.00000917,
ETHUSDT,2023-03-03T16:00:00+00:00,0.00002284,
ETHUSDT,2023-03-04T00:00:00.001000+00:00,0.00008491,
ETHUSDT,2023-03-04T08:00:00.008000+00:00,0.00000126,
ETHUSDT,2023-03-04T16:00:00.012000+00:00,0.00002121,
ETHUSDT,2023-03-05T00:00:00+00:00,0.00005372,
ETHUSDT,2023-03-05T08:00:00+00:00,0.00003555,
ETHUSDT,2023-03-05T16:00:00.015000+00:00,0.00004841,
ETHUSDT,2023-03-06T00:00:00.007000+00:00,0.00004583,
ETHUSDT,2023-03-06T08:00:00.017000+00:00,0.00007122,
ETHUSDT,2023-03-06T16:00:00+00:00,0.00003604,
ETHUSDT,2023-03-07T00:00:00.009000+00:00,0.00005296,
ETHUSDT,2023-03-07T08:00:00.016000+00:00,0.00007563,
ETHUSDT,2023-03-07T16:00:00.017000+00:00,0.00001011,
ETHUSDT,2023-03-08T00:00:00+00:00,0.00008208,
ETHUSDT,2023-03-08T08:00:00.014000+00:00,0.00006665,
ETHUSDT,2023-03-08T16:00:00.021000+00:00,0.00008786,
ETHUSDT,2023-03-09T00:00:00.010000+00:00,0.00009084,
ETHUSDT,2023-03-09T08:00:00.013000+00:00,0.00007599,
ETHUSDT,2023-03-09T16:00:00.002000+00:00,0.00003643,
ETHUSDT,2023-03-10T00:00:00+00:00,-0.00008306,
ETHUSDT,2023-03-10T08:00:00+00:00,-9.7E-7,
ETHUSDT,2023-03-10T16:00:00.005000+00:00,-0.00000512,
ETHUSDT,2023-03-11T00:00:00.011000+00:00,0.00002796,
ETHUSDT,2023-03-11T08:00:00.003000+00:00,-0.00005766,
ETHUSDT,2023-03-11T16:00:00.011000+00:00,0.00004677,
ETHUSDT,2023-03-12T00:00:00.001000+00:00,-0.00001066,
ETHUSDT,2023-03-12T08:00:00+00:00,0.00008670,
ETHUSDT,2023-03-12T16:00:00.005000+00:00,-0.00004286,
ETHUSDT,2023-03-13T00:00:00.010000+00:00,0.00010000,
ETHUSDT,2023-03-13T08:00:00.018000+00:00,0.00010000,
ETHUSDT,2023-03-13T16:00:00.003000+00:00,0.00010000,
ETHUSDT,2023-03-14T00:00:00.010000+00:00,0.00010000,
ETHUSDT,2023-03-14T08:00:00.009000+00:00,0.00010000,
ETHUSDT,2023-03-14T16:00:00.010000+00:00,0.00010000,
ETHUSDT,2023-03-15T00:00:00.011000+00:00,0.00031728,
ETHUSDT,2023-03-15T08:00:00+00:00,0.00018366,
ETHUSDT,2023-03-15T16:00:00.012000+00:00,0.00010000,
ETHUSDT,2023-03-16T00:00:00.004000+00:00,0.00010000,
ETHUSDT,2023-03-16T08:00:00.018000+00:00,0.00010000,
ETHUSDT,2023-03-16T16:00:00.005000+00:00,0.00010000,
ETHUSDT,2023-03-17T00:00:00.017000+00:00,0.00005964,
ETHUSDT,2023-03-17T08:00:00.010000+00:00,0.00005941,
ETHUSDT,2023-03-17T16:00:00.003000+00:00,0.00010000,
ETHUSDT,2023-03-18T00:00:00.012000+00:00,0.00010000,
ETHUSDT,2023-03-18T08:00:00+00:00,0.00010000,
ETHUSDT,2023-03-18T16:00:00.016000+00:00,0.00010000,
ETHUSDT,2023-03-19T00:00:00.013000+00:00,0.00010000,
ETHUSDT,2023-03-19T08:00:00.024000+00:00,0.00010000,
ETHUSDT,2023-03-19T16:00:00+00:00,0.00010000,
ETHUSDT,2023-03-20T00:00:00.005000+00:00,0.00010000,
ETHUSDT,2023-03-20T08:00:00.012000+00:00,0.00010000,
ETHUSDT,2023-03-20T16:00:00.015000+00:00,0.00008194,
ETHUSDT,2023-03-21T00:00:00.006000+00:00,0.00007106,
ETHUSDT,2023-03-21T08:00:00.004000+00:00,0.00004611,
ETHUSDT,2023-03-21T16:00:00.003000+00:00,0.00008990,
ETHUSDT,2023-03-22T00:00:00+00:00,0.00005146,
ETHUSDT,2023-03-22T08:00:00.003000+00:00,0.00001267,
ETHUSDT,2023-03-22T16:00:00+00:00,0.00005540,
ETHUSDT,2023-03-23T00:00:00.016000+00:00,0.00001123,
ETHUSDT,2023-03-23T08:00:00.001000+00:00,0.00006860,
ETHUSDT,2023-03-23T16:00:00.013000+00:00,0.00010000,
ETHUSDT,2023-03-24T00:00:00.013000+00:00,0.00010000,
ETHUSDT,2023-03-24T08:00:00.012000+00:00,0.00010000,
ETHUSDT,2023-03-24T16:00:00.027000+00:00,0.00010000,
ETHUSDT,2023-03-25T00:00:00.015000+00:00,0.00001992,
ETHUSDT,2023-03-25T08:00:00.011000+00:00,0.00001460,
ETHUSDT,2023-03-25T16:00:00.011000+00:00,-0.00000795,
ETHUSDT,2023-03-26T00:00:00+00:00,0.00000829,
ETHUSDT,2023-03-26T08:00:00.015000+00:00,0.00000997,
ETHUSDT,2023-03-26T16:00:00+00:00,0.00004383,
ETHUSDT,2023-03-27T00:00:00.019000+00:00,0.00001635,
ETHUSDT,2023-03-27T08:00:00.009000+00:00,-0.00000385,
ETHUSDT,2023-03-27T16:00:00+00:00,-0.00000171,
ETHUSDT,2023-03-28T00:00:00.007000+00:00,-0.00001478,
ETHUSDT,2023-03-28T08:00:00+00:00,0.00003473,
ETHUSDT,2023-03-28T16:00:00.013000+00:00,0.00006578,
ETHUSDT,2023-03-29T00:00:00.010000+00:00,0.00010000,
ETHUSDT,2023-03-29T08:00:00.006000+00:00,0.00007584,
ETHUSDT,2023-03-29T16:00:00.014000+00:00,0.00010000,
ETHUSDT,2023-03-30T00:00:00+00:00,0.00005756,
ETHUSDT,2023-03-30T08:00:00+00:00,0.00000286,
ETHUSDT,2023-03-30T16:00:00.006000+00:00,0.00005025,
ETHUSDT,2023-03-31T00:00:00.003000+00:00,0.00007203,
ETHUSDT,2023-03-31T08:00:00.006000+00:00,0.00006982,
ETHUSDT,2023-03-31T16:00:00.011000+00:00,0.00010000,
ETHUSDT,2023-04-01T00:00:00+00:00,0.00010000,
ETHUSDT,2023-04-01T08:00:00+00:00,0.00010000,
ETHUSDT,2023-04-01T16:00:00.018000+00:00,0.00006306,
ETHUSDT,2023-04-02T00:00:00.013000+00:00,0.00003987,
ETHUSDT,2023-04-02T08:00:00.014000+00:00,0.00005018,
ETHUSDT,2023-04-02T16:00:00.001000+00:00,0.00003503,
ETHUSDT,2023-04-03T00:00:00+00:00,-0.00002938,
ETHUSDT,2023-04-03T08:00:00.013000+00:00,-0.00001960,
ETHUSDT,2023-04-03T16:00:00.011000+00:00,-0.00000471,
ETHUSDT,2023-04-04T00:00:00.002000+00:00,0.00006360,
ETHUSDT,2023-04-04T08:00:00.017000+00:00,0.00003238,
ETHUSDT,2023-04-04T16:00:00.008000+00:00,0.00010000,
ETHUSDT,2023-04-05T00:00:00+00:00,0.00006853,
ETHUSDT,2023-04-05T08:00:00.016000+00:00,0.00010000,
ETHUSDT,2023-04-05T16:00:00.004000+00:00,0.00010000,
ETHUSDT,2023-04-06T00:00:00+00:00,0.00005011,
ETHUSDT,2023-04-06T08:00:00.011000+00:00,0.00006251,
ETHUSDT,2023-04-06T16:00:00+00:00,0.00000217,
ETHUSDT,2023-04-07T00:00:00.006000+00:00,0.00002088,
ETHUSDT,2023-04-07T08:00:00.005000+00:00,0.00007093,
ETHUSDT,2023-04-07T16:00:00+00:00,0.00003638,
ETHUSDT,2023-04-08T00:00:00+00:00,0.00003725,
ETHUSDT,2023-04-08T08:00:00.014000+00:00,0.00001046,
ETHUSDT,2023-04-08T16:00:00.018000+00:00,0.00002210,
ETHUSDT,2023-04-09T00:00:00.013000+00:00,0.00000821,
ETHUSDT,2023-04-09T08:00:00.024000+00:00,-0.00001908,
ETHUSDT,2023-04-09T16:00:00.010000+00:00,0.00003067,
ETHUSDT,2023-04-10T00:00:00+00:00,0.00003359,
ETHUSDT,2023-04-10T08:00:00.010000+00:00,-0.00004969,
ETHUSDT,2023-04-10T16:00:00.006000+00:00,0.00002062,
ETHUSDT,2023-04-11T00:00:00.008000+00:00,0.00002648,
ETHUSDT,2023-04-11T08:00:00.007000+00:00,0.00008648,
ETHUSDT,2023-04-11T16:00:00.016000+00:00,0.00006716,
ETHUSDT,2023-04-12T00:00:00.006000+00:00,0.00001041,
ETHUSDT,2023-04-12T08:00:00.008000+00:00,0.00001290,
ETHUSDT,2023-04-12T16:00:00.014000+00:00,0.00003624,
ETHUSDT,2023-04-13T00:00:00.027000+00:00,0.00010000,
ETHUSDT,2023-04-13T08:00:00.010000+00:00,0.00010000,
ETHUSDT,2023-04-13T16:00:00+00:00,0.00010000,
ETHUSDT,2023-04-14T00:00:00.001000+00:00,0.00010000,
ETHUSDT,2023-04-14T08:00:00.008000+00:00,0.00010000,
ETHUSDT,2023-04-14T16:00:00.007000+00:00,0.00010000,
ETHUSDT,2023-04-15T00:00:00.007000+00:00,0.00010000,
ETHUSDT,2023-04-15T08:00:00.007000+00:00,0.00010000,
ETHUSDT,2023-04-15T16:00:00.011000+00:00,0.00010000,
ETHUSDT,2023-04-16T00:00:00.014000+00:00,0.00010000,
ETHUSDT,2023-04-16T08:00:00.007000+00:00,0.00010000,
ETHUSDT,2023-04-16T16:00:00.002000+00:00,0.00010000,
ETHUSDT,2023-04-17T00:00:00.017000+00:00,0.00010000,
ETHUSDT,2023-04-17T08:00:00.006000+00:00,0.00010000,
ETHUSDT,2023-04-17T16:00:00+00:00,0.00010000,
ETHUSDT,2023-04-18T00:00:00.013000+00:00,0.00010000,
ETHUSDT,2023-04-18T08:00:00.017000+00:00,0.00010000,
ETHUSDT,2023-04-18T16:00:00+00:00,0.00010000,
ETHUSDT,2023-04-19T00:00:00.022000+00:00,0.00010000,
ETHUSDT,2023-04-19T08:00:00.014000+00:00,0.00010000,
ETHUSDT,2023-04-19T16:00:00+00:00,-0.00001015,
ETHUSDT,2023-04-20T00:00:00.010000+00:00,0.00006419,
ETHUSDT,2023-04-20T08:00:00.012000+00:00,3.2E-7,
ETHUSDT,2023-04-20T16:00:00.012000+00:00,0.00002269,
ETHUSDT,2023-04-21T00:00:00.009000+00:00,0.00008620,
ETHUSDT,2023-04-21T08:00:00.009000+00:00,0.00006903,
ETHUSDT,2023-04-21T16:00:00.003000+00:00,0.00008488,
ETHUSDT,2023-04-22T00:00:00+00:00,0.00005467,
ETHUSDT,2023-04-22T08:00:00+00:00,-0.00000562,
ETHUSDT,2023-04-22T16:00:00.016000+00:00,0.00002848,
ETHUSDT,2023-04-23T00:00:00.009000+00:00,-0.00006991,
ETHUSDT,2023-04-23T08:00:00.020000+00:00,0.00001032,
ETHUSDT,2023-04-23T16:00:00.007000+00:00,0.00004969,
ETHUSDT,2023-04-24T00:00:00+00:00,0.00009041,
ETHUSDT,2023-04-24T08:00:00.008000+00:00,0.00001238,
ETHUSDT,2023-04-24T16:00:00.006000+00:00,0.00005112,
ETHUSDT,2023-04-25T00:00:00.014000+00:00,0.00008411,
ETHUSDT,2023-04-25T08:00:00.009000+00:00,0.00008034,
ETHUSDT,2023-04-25T16:00:00.015000+00:00,0.00006892,
ETHUSDT,2023-04-26T00:00:00.015000+00:00,0.00003840,
ETHUSDT,2023-04-26T08:00:00.013000+00:00,0.00001253,
ETHUSDT,2023-04-26T16:00:00.001000+00:00,0.00008700,
ETHUSDT,2023-04-27T00:00:00.014000+00:00,-0.00002203,
ETHUSDT,2023-04-27T08:00:00.008000+00:00,0.00005850,
ETHUSDT,2023-04-27T16:00:00.005000+00:00,0.00003408,
ETHUSDT,2023-04-28T00:00:00.011000+00:00,0.00008670,
ETHUSDT,2023-04-28T08:00:00.007000+00:00,0.00008037,
ETHUSDT,2023-04-28T16:00:00.006000+00:00,0.00008463,
ETHUSDT,2023-04-29T00:00:00.004000+00:00,0.00004382,
ETHUSDT,2023-04-29T08:00:00.016000+00:00,0.00007125,
ETHUSDT,2023-04-29T16:00:00.001000+00:00,0.00005044,
ETHUSDT,2023-04-30T00:00:00.008000+00:00,0.00006303,
ETHUSDT,2023-04-30T08:00:00+00:00,-0.00000213,
ETHUSDT,2023-04-30T16:00:00.010000+00:00,0.00008291,
ETHUSDT,2023-05-01T00:00:00.004000+00:00,-0.00002629,
ETHUSDT,2023-05-01T08:00:00.008000+00:00,0.00002338,
ETHUSDT,2023-05-01T16:00:00.014000+00:00,0.00000846,
ETHUSDT,2023-05-02T00:00:00.015000+00:00,0.00009917,
ETHUSDT,2023-05-02T08:00:00.018000+00:00,0.00002555,
ETHUSDT,2023-05-02T16:00:00+00:00,0.00008146,
ETHUSDT,2023-05-03T00:00:00.009000+00:00,0.00009799,
ETHUSDT,2023-05-03T08:00:00.003000+00:00,0.00006273,
ETHUSDT,2023-05-03T16:00:00.011000+00:00,0.00010000,
ETHUSDT,2023-05-04T00:00:00+00:00,0.00010000,
ETHUSDT,2023-05-04T08:00:00+00:00,0.00010000,
ETHUSDT,2023-05-04T16:00:00.011000+00:00,0.00009900,
ETHUSDT,2023-05-05T00:00:00.002000+00:00,0.00003555,
ETHUSDT,2023-05-05T08:00:00+00:00,0.00005680,
ETHUSDT,2023-05-05T16:00:00+00:00,0.00010000,
ETHUSDT,2023-05-06T00:00:00.009000+00:00,0.00010000,
ETHUSDT,2023-05-06T08:00:00+00:00,0.00010000,
ETHUSDT,2023-05-06T16:00:00+00:00,0.00000694,
ETHUSDT,2023-05-07T00:00:00+00:00,0.00001519,
ETHUSDT,2023-05-07T08:00:00+00:00,0.00002257,
ETHUSDT,2023-05-07T16:00:00.006000+00:00,0.00004724,
ETHUSDT,2023-05-08T00:00:00+00:00,0.00005356,
ETHUSDT,2023-05-08T08:00:00.007000+00:00,0.00001131,
ETHUSDT,2023-05-08T16:00:00.015000+00:00,0.00003803,
ETHUSDT,2023-05-09T00:00:00.015000+00:00,0.00009627,
ETHUSDT,2023-05-09T08:00:00+00:00,0.00010000,
ETHUSDT,2023-05-09T16:00:00+00:00,0.00005218,
ETHUSDT,2023-05-10T00:00:00.007000+00:00,0.00002199,
ETHUSDT,2023-05-10T08:00:00.003000+00:00,0.00006916,
ETHUSDT,2023-05-10T16:00:00+00:00,0.00004334,
ETHUSDT,2023-05-11T00:00:00.011000+00:00,-0.00000399,
ETHUSDT,2023-05-11T08:00:00+00:00,0.00002198,
ETHUSDT,2023-05-11T16:00:00.005000+00:00,0.00005429,
ETHUSDT,2023-05-12T00:00:00.020000+00:00,0.00001830,
ETHUSDT,2023-05-12T08:00:00.001000+00:00,0.00000454,
ETHUSDT,2023-05-12T16:00:00.010000+00:00,-0.00000917,
ETHUSDT,2023-05-13T00:00:00+00:00,0.00002858,
ETHUSDT,2023-05-13T08:00:00+00:00,0.00002366,
ETHUSDT,2023-05-13T16:00:00.026000+00:00,0.00000857,
ETHUSDT,2023-05-14T00:00:00.029000+00:00,-0.00000480,
ETHUSDT,2023-05-14T08:00:00.010000+00:00,0.00005487,
ETHUSDT,2023-05-14T16:00:00.008000+00:00,0.00003797,
ETHUSDT,2023-05-15T00:00:00.006000+00:00,-0.00001849,
ETHUSDT,2023-05-15T08:00:00.005000+00:00,-0.00000295,
ETHUSDT,2023-05-15T16:00:00.008000+00:00,-0.00001988,
ETHUSDT,2023-05-16T00:00:00.021000+00:00,-0.00001560,
ETHUSDT,2023-05-16T08:00:00+00:00,0.00001255,
ETHUSDT,2023-05-16T16:00:00+00:00,0.00006009,
ETHUSDT,2023-05-17T00:00:00.010000+00:00,0.00008760,
ETHUSDT,2023-05-17T08:00:00+00:00,-0.00001530,
ETHUSDT,2023-05-17T16:00:00.001000+00:00,0.00003984,
ETHUSDT,2023-05-18T00:00:00+00:00,0.00007696,
ETHUSDT,2023-05-18T08:00:00.026000+00:00,0.00006739,
ETHUSDT,2023-05-18T16:00:00.019000+00:00,0.00005135,
ETHUSDT,2023-05-19T00:00:00+00:00,0.00004796,
ETHUSDT,2023-05-19T08:00:00.002000+00:00,0.00002782,
ETHUSDT,2023-05-19T16:00:00+00:00,0.00010000,
ETHUSDT,2023-05-20T00:00:00.005000+00:00,0.00007933,
ETHUSDT,2023-05-20T08:00:00.014000+00:00,0.00000788,
ETHUSDT,2023-05-20T16:00:00.020000+00:00,-0.00000176,
ETHUSDT,2023-05-21T00:00:00.014000+00:00,0.00004220,
ETHUSDT,2023-05-21T08:00:00.001000+00:00,-0.00000159,
ETHUSDT,2023-05-21T16:00:00.015000+00:00,0.00002497,
ETHUSDT,2023-05-22T00:00:00.028000+00:00,0.00002428,
ETHUSDT,2023-05-22T08:00:00+00:00,0.00005518,
ETHUSDT,2023-05-22T16:00:00.012000+00:00,0.00009003,
ETHUSDT,2023-05-23T00:00:00.006000+00:00,0.00002790,
ETHUSDT,2023-05-23T08:00:00.014000+00:00,0.00010000,
ETHUSDT,2023-05-23T16:00:00.008000+00:00,0.00007379,
ETHUSDT,2023-05-24T00:00:00+00:00,0.00009078,
ETHUSDT,2023-05-24T08:00:00.025000+00:00,0.00001006,
ETHUSDT,2023-05-24T16:00:00.008000+00:00,0.00004917,
ETHUSDT,2023-05-25T00:00:00+00:00,0.00001449,
ETHUSDT,2023-05-25T08:00:00.025000+00:00,0.00000148,
ETHUSDT,2023-05-25T16:00:00.016000+00:00,0.00006605,
ETHUSDT,2023-05-26T00:00:00+00:00,0.00010000,
ETHUSDT,2023-05-26T08:00:00.024000+00:00,0.00006574,
ETHUSDT,2023-05-26T16:00:00.012000+00:00,0.00003794,
ETHUSDT,2023-05-27T00:00:00.012000+00:00,0.00006425,
ETHUSDT,2023-05-27T08:00:00.018000+00:00,0.00004565,
ETHUSDT,2023-05-27T16:00:00.008000+00:00,-0.00003230,
ETHUSDT,2023-05-28T00:00:00.017000+00:00,-0.00000120,
ETHUSDT,2023-05-28T08:00:00.015000+00:00,-0.00001086,
ETHUSDT,2023-05-28T16:00:00+00:00,0.00002481,
ETHUSDT,2023-05-29T00:00:00+00:00,0.00010000,
ETHUSDT,2023-05-29T08:00:00.020000+00:00,0.00010000,
ETHUSDT,2023-05-29T16:00:00.011000+00:00,0.00010000,
ETHUSDT,2023-05-30T00:00:00.003000+00:00,0.00010000,
ETHUSDT,2023-05-30T08:00:00+00:00,0.00010000,
ETHUSDT,2023-05-30T16:00:00.003000+00:00,0.00004386,
ETHUSDT,2023-05-31T00:00:00.013000+00:00,0.00007951,
ETHUSDT,2023-05-31T08:00:00+00:00,0.00000535,
ETHUSDT,2023-05-31T16:00:00+00:00,0.00004873,
ETHUSDT,2023-06-01T00:00:00.008000+00:00,0.00006731,
ETHUSDT,2023-06-01T08:00:00.012000+00:00,0.00009125,
ETHUSDT,2023-06-01T16:00:00+00:00,0.00010000,
ETHUSDT,2023-06-02T00:00:00+00:00,0.00004670,
ETHUSDT,2023-06-02T08:00:00.006000+00:00,0.00010000,
ETHUSDT,2023-06-02T16:00:00.012000+00:00,0.00008252,
ETHUSDT,2023-06-03T00:00:00+00:00,0.00010000,
ETHUSDT,2023-06-03T08:00:00.011000+00:00,0.00007857,
ETHUSDT,2023-06-03T16:00:00.003000+00:00,0.00000950,
ETHUSDT,2023-06-04T00:00:00+00:00,0.00002827,
ETHUSDT,2023-06-04T08:00:00+00:00,0.00004801,
ETHUSDT,2023-06-04T16:00:00+00:00,0.00008077,
ETHUSDT,2023-06-05T00:00:00.005000+00:00,0.00000294,
ETHUSDT,2023-06-05T08:00:00+00:00,0.00002308,
ETHUSDT,2023-06-05T16:00:00+00:00,0.00007505,
ETHUSDT,2023-06-06T00:00:00+00:00,-0.00004896,
ETHUSDT,2023-06-06T08:00:00.009000+00:00,0.00000199,
ETHUSDT,2023-06-06T16:00:00.013000+00:00,0.00008581,
ETHUSDT,2023-06-07T00:00:00+00:00,0.00010000,
ETHUSDT,2023-06-07T08:00:00.016000+00:00,0.00010000,
ETHUSDT,2023-06-07T16:00:00+00:00,0.00002658,
ETHUSDT,2023-06-08T00:00:00.006000+00:00,0.00006055,
ETHUSDT,2023-06-08T08:00:00+00:00,0.00005971,
ETHUSDT,2023-06-08T16:00:00+00:00,0.00006270,
ETHUSDT,2023-06-09T00:00:00+00:00,0.00007287,
ETHUSDT,2023-06-09T08:00:00+00:00,0.00000972,
ETHUSDT,2023-06-09T16:00:00+00:00,0.00007382,
ETHUSDT,2023-06-10T00:00:00+00:00,0.00006010,
ETHUSDT,2023-06-10T08:00:00+00:00,0.00005325,
ETHUSDT,2023-06-10T16:00:00+00:00,0.00001875,
ETHUSDT,2023-06-11T00:00:00.001000+00:00,0.00001783,
ETHUSDT,2023-06-11T08:00:00+00:00,0.00006332,
ETHUSDT,2023-06-11T16:00:00+00:00,0.00002351,
ETHUSDT,2023-06-12T00:00:00+00:00,0.00007802,
ETHUSDT,2023-06-12T08:00:00+00:00,0.00009417,
ETHUSDT,2023-06-12T16:00:00.001000+00:00,0.00002839,
ETHUSDT,2023-06-13T00:00:00+00:00,0.00007468,
ETHUSDT,2023-06-13T08:00:00+00:00,0.00004944,
ETHUSDT,2023-06-13T16:00:00+00:00,0.00005417,
ETHUSDT,2023-06-14T00:00:00+00:00,0.00009312,
ETHUSDT,2023-06-14T08:00:00+00:00,0.00001378,
ETHUSDT,2023-06-14T16:00:00+00:00,0.00002759,
ETHUSDT,2023-06-15T00:00:00+00:00,-0.00007479,
ETHUSDT,2023-06-15T08:00:00+00:00,-0.00008236,
ETHUSDT,2023-06-15T16:00:00+00:00,0.00003041,
ETHUSDT,2023-06-16T00:00:00+00:00,-0.00008034,
ETHUSDT,2023-06-16T08:00:00+00:00,-0.00005170,
ETHUSDT,2023-06-16T16:00:00+00:00,-0.00001294,
ETHUSDT,2023-06-17T00:00:00+00:00,0.00006711,
ETHUSDT,2023-06-17T08:00:00+00:00,0.00010000,
ETHUSDT,2023-06-17T16:00:00+00:00,-0.00000145,
ETHUSDT,2023-06-18T00:00:00+00:00,-0.00000719,
ETHUSDT,2023-06-18T08:00:00+00:00,-0.00000865,
ETHUSDT,2023-06-18T16:00:00+00:00,0.00005296,
ETHUSDT,2023-06-19T00:00:00+00:00,0.00003436,
ETHUSDT,2023-06-19T08:00:00+00:00,0.00005597,
ETHUSDT,2023-06-19T16:00:00+00:00,0.00002962,
ETHUSDT,2023-06-20T00:00:00.001000+00:00,0.00003350,
ETHUSDT,2023-06-20T08:00:00+00:00,-0.00002167,
ETHUSDT,2023-06-20T16:00:00+00:00,0.00002359,
ETHUSDT,2023-06-21T00:00:00+00:00,0.00010000,
ETHUSDT,2023-06-21T08:00:00+00:00,0.00001018,
ETHUSDT,2023-06-21T16:00:00+00:00,-0.00000236,
ETHUSDT,2023-06-22T00:00:00+00:00,0.00010000,
ETHUSDT,2023-06-22T08:00:00.001000+00:00,0.00010000,
ETHUSDT,2023-06-22T16:00:00+00:00,0.00010000,
ETHUSDT,2023-06-23T00:00:00+00:00,0.00010000,
ETHUSDT,2023-06-23T08:00:00+00:00,0.00010000,
ETHUSDT,2023-06-23T16:00:00+00:00,0.00004288,
ETHUSDT,2023-06-24T00:00:00+00:00,0.00010000,
ETHUSDT,2023-06-24T08:00:00+00:00,0.00010000,
ETHUSDT,2023-06-24T16:00:00+00:00,0.00003414,
ETHUSDT,2023-06-25T00:00:00+00:00,0.00010000,
ETHUSDT,2023-06-25T08:00:00+00:00,0.00010000,
ETHUSDT,2023-06-25T16:00:00+00:00,0.00010000,
ETHUSDT,2023-06-26T00:00:00+00:00,0.00010000,
ETHUSDT,2023-06-26T08:00:00+00:00,0.00007153,
ETHUSDT,2023-06-26T16:00:00+00:00,0.00007038,
ETHUSDT,2023-06-27T00:00:00+00:00,0.00004477,
ETHUSDT,2023-06-27T08:00:00+00:00,0.00006237,
ETHUSDT,2023-06-27T16:00:00+00:00,0.00001184,
ETHUSDT,2023-06-28T00:00:00+00:00,0.00010000,
ETHUSDT,2023-06-28T08:00:00+00:00,0.00002202,
ETHUSDT,2023-06-28T16:00:00+00:00,0.00003873,
ETHUSDT,2023-06-29T00:00:00+00:00,0.00001497,
ETHUSDT,2023-06-29T08:00:00+00:00,0.00001188,
ETHUSDT,2023-06-29T16:00:00+00:00,0.00010000,
ETHUSDT,2023-06-30T00:00:00+00:00,0.00003965,
ETHUSDT,2023-06-30T08:00:00+00:00,0.00010000,
ETHUSDT,2023-06-30T16:00:00.001000+00:00,0.00010000,
ETHUSDT,2023-07-01T00:00:00+00:00,0.00010000,
ETHUSDT,2023-07-01T08:00:00+00:00,0.00010000,
ETHUSDT,2023-07-01T16:00:00+00:00,0.00010000,
ETHUSDT,2023-07-02T00:00:00+00:00,0.00010000,
ETHUSDT,2023-07-02T08:00:00+00:00,0.00010000,
ETHUSDT,2023-07-02T16:00:00.001000+00:00,0.00010000,
ETHUSDT,2023-07-03T00:00:00+00:00,0.00010000,
ETHUSDT,2023-07-03T08:00:00+00:00,0.00010000,
ETHUSDT,2023-07-03T16:00:00+00:00,0.00010000,
ETHUSDT,2023-07-04T00:00:00.001000+00:00,0.00010000,
ETHUSDT,2023-07-04T08:00:00+00:00,0.00010000,
ETHUSDT,2023-07-04T16:00:00+00:00,0.00010000,
ETHUSDT,2023-07-05T00:00:00+00:00,0.00010000,
