configuration,period,scenario,fold,leverage,trades,long_trades,short_trades,net_return_percent,gross_return_percent,maximum_drawdown_percent,win_rate_percent,profit_factor,expectancy,trading_fees,funding_paid,funding_received,net_funding,liquidation_fees,liquidation_count,exposure_long_percent,exposure_short_percent,average_margin_utilization_percent,average_effective_leverage,minimum_margin_ratio,best_trade_concentration_percent,bankrupt,depleted,warnings,train_start,train_end,validation_start,validation_end,dataset_hash,fold_count,positive_fold_percent,mean_return_percent,median_return_percent,funding_unchanged_by_cost_scenario
FUTURES_LONG_BASELINE_1X,VALIDATION,HIGH_COST,4,1,1,1,0,-0.814777426825363461600000,-0.7606433609607168000000000011,0.9002725981073659944333632009,0,0E+26,-81.47774268253634616000000011,4.92393563139770208000000,0.489470955066964080000000,0,-0.489470955066964080000000,0,0,0.7870370370370370370370370370,0,0.1971617945104595718496381446,0.001957648685394592316604025869,2.00E+4,0,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_BASELINE_1X,VALIDATION,HIGH_COST,CONSOLIDATED,,12,,,,,,,,,60.51696791792770306000000000,,,-11.679847719609777789189520,,,,,,,,,,,,,,,,,4,50.0,0.627627768408518547877026225,0.667857930704575804732273250,True
FUTURES_LONG_BASELINE_1X,VALIDATION,STRESS_COST,1,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_BASELINE_1X,VALIDATION,STRESS_COST,2,1,6,6,0,1.21625281573351000720971400,1.851712712385459428571428577,2.092379591047671722328207315,50.0,1.368679514518700712998326138,20.2708802622251667868285660,59.65789175300667476571428571,3.888097912188267370457176,0,-3.888097912188267370457176,0,0,5.833333333333333333333333333,0,1.401891519698289589247677081,0.01398008505237484176515379611,2.00E+4,37.26168203908895782954104518,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_BASELINE_1X,VALIDATION,STRESS_COST,3,1,5,5,0,0.725809529316169001035628500,1.305930826565276400000000003,1.691873302984021807792203555,60.0,1.389362462282639671789302066,14.51619058632338002071257127,50.78508618464367191999999999,7.227043540267067976437144,0,-7.227043540267067976437144,0,0,12.36111111111111111111111111,0,3.090458868177016507731077309,0.03097236533166923161282544398,2.00E+4,36.94817326710759696149268537,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_BASELINE_1X,VALIDATION,STRESS_COST,4,1,1,1,0,-0.9316499757081611454285714300,-0.8284189382361764571428571440,0.9576131789880648430265335865,0,0E+26,-93.16499757081611454285714297,9.834316138530499748571428572,0.488787608667969080000000,0,-0.488787608667969080000000,0,0,0.7870370370370370370370370370,0,0.1972797162151742506372150124,0.001956084875239781207937119741,2.00E+4,0,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_BASELINE_1X,VALIDATION,STRESS_COST,CONSOLIDATED,,12,,,,,,,,,120.2772940761808464342857143,,,-11.603929061123304426894320,,,,,,,,,,,,,,,,,4,50.0,0.2526030923353794657041927675,0.362904764658084500517814250,True
FUTURES_SHORT_MIRRORED_1X,VALIDATION,LOW_COST,1,1,10,0,10,3.516890900290577087084390700,3.591482001507188057142857131,4.914224833103266322092341492,50.0,1.657367464559403545424819357,35.16890900290577087084390857,11.17366947375073041107142857,0.143811362535797730000000,3.858370714625431135224801,3.714559352089633405224801,0,0,0,9.398148148148148148148148148,2.203542043671617389096530425,0.02196821820804556414959764858,18040.49728340945926035067040,23.38305644738655068609560275,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,LOW_COST,2,1,4,0,4,-1.013758671037874059639353790,-0.9669662242675933428571428676,2.915554044726615603097314084,25.00,0.6585300971992254857475986119,-25.34396677594685149098384632,4.419795645297337363571428572,0.471357488478856117035023,0.211908456748121802385353,-0.259449031730734314649670,0,0,0,3.657407407407407407407407407,0.8740591795733970112305253907,0.008689438107003090409989410907,17644.42413473118916464293471,100,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,LOW_COST,3,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,LOW_COST,4,1,7,0,7,1.614227490999504222624815800,1.658754102978890257142857142,2.568630192484866990624145724,42.85714285714285714285714286,1.433250391777570917038540724,23.06039272856434603749736737,8.330255259032898148571428571,0.441189230154851264229814,4.318783291249145960997100,3.877594061094294696767286,0,0,0,11.01851851851851851851851852,2.585167698741854113140292249,0.02563905436383778946378017772,18524.38698850772131990797370,37.59034154744583898467177603,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,LOW_COST,CONSOLIDATED,,21,,,,,,,,,23.92372037808096592321428571,,,7.332704381453193787342417,,,,,,,,,,,,,,,,,4,50.0,1.029339930063051812517463178,0.807113745499752111312407900,True
FUTURES_SHORT_MIRRORED_1X,VALIDATION,BASE_COST,1,1,10,0,10,3.256724274659207016868308600,3.442052421377961242857142846,5.013023684211950923814430317,50.0,1.597622520226142378398416511,32.56724274659207016868308468,22.24670166006677281785714285,0.142617771422379500000000,3.856504759613729718973705,3.713886988191350218973705,0,0,0,9.398148148148148148148148148,2.199537619826957967295948831,0.02193545106064179165771198319,18027.17844776779136584647119,23.52706106795813692119499100,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,BASE_COST,2,1,4,0,4,-1.120369372235210729152457180,-1.029890171292966171428571439,2.974812780317537313127324708,25.00,0.6304448632163248150315716458,-28.00923430588026822881143062,8.788471053787702838571428573,0.469723094274617505371835,0.210274053837864571554685,-0.259449040436752933817150,0,0,0,3.657407407407407407407407407,0.8689107056871879910873074162,0.008641270957609357054052025023,17631.24397322750695966356690,100,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,BASE_COST,3,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,BASE_COST,4,1,7,0,7,1.424763671042680163542609200,1.552102246964242385714285714,2.581771706123936523076252746,42.85714285714285714285714286,1.373851117076820001497697127,20.35376672918114519346584354,16.57940172266047715071428572,0.438287108433852785496444,4.283831238938107719043063,3.845544130504254933546619,0,0,0,11.01851851851851851851851852,2.566022248078691083883863956,0.02545801331365286951437621815,18510.89873217202612412748274,37.45020568190421890949540507,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,BASE_COST,CONSOLIDATED,,21,,,,,,,,,47.61457443651495280714285714,,,7.299982078258852218703174,,,,,,,,,,,,,,,,,4,50.0,0.890279643366669112814615155,0.712381835521340081771304600,True
FUTURES_SHORT_MIRRORED_1X,VALIDATION,HIGH_COST,1,1,10,0,10,2.750215987993451479619527400,3.153769340115953542857142846,5.201498367539731997512761877,50.0,1.487817151019142149066283186,27.50215987993451479619527288,44.06675859190397472571428572,0.140290601716703680000000,3.851713981370472081952730,3.711423379653768401952730,0,0,0,9.398148148148148148148148148,2.189849481877442010019327662,0.02185313396020652124493126864,18000.54077648445557683807279,23.83177645555116695799018815,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,HIGH_COST,2,1,4,0,4,-1.329906762838530664358439400,-1.153537063621358142857142868,3.099274859444856619187809462,25.00,0.5785921808965643011430283468,-33.24766907096326660896098525,17.37752215203104829428571429,0.466540922124548125501786,0.207093152438344269657846,-0.259447769686203855843940,0,0,0,3.657407407407407407407407407,0.8588671946022016730041118199,0.008547356081438406371386013505,17604.88365022014254970483129,100,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_SHORT_MIRRORED_1X,VALIDATION,HIGH_COST,3,1,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
