partition,feature_left,feature_right,left_bin,right_bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,500,100,19,100.0,-10.105399760056033,-10.05268567814032,0.0,-10.15822968501818,-10.05268567814032,-7.091214290067813,-10.824341988544438,10.049955935816186,3.329179642625419e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,500,1000,19,100.0,-10.105399760056033,-10.05268567814032,0.0,-10.15822968501818,-10.05268567814032,-7.091214290067813,-10.824341988544438,10.049955935816186,3.329179642625419e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,500,500,19,100.0,-10.105399760056033,-10.05268567814032,0.0,-10.15822968501818,-10.05268567814032,-7.091214290067813,-10.824341988544438,10.049955935816186,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,5000,100,19,100.0,-9.85029520278317,-9.683885931158084,0.0,-10.15822968501818,-9.683885931158084,-7.091214290067813,-10.824341988544438,10.047174467730773,6.380824430617253e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,5000,1000,19,100.0,-9.85029520278317,-9.683885931158084,0.0,-10.15822968501818,-9.683885931158084,-7.091214290067813,-10.824341988544438,10.047174467730773,6.380824430617253e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,5000,500,19,100.0,-9.85029520278317,-9.683885931158084,0.0,-10.15822968501818,-9.683885931158084,-7.091214290067813,-10.824341988544438,10.047174467730773,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,60000,100,19,100.0,-7.600211251308171,-7.734515839966265,0.0,-8.15600126508882,-4.936650079418268,-7.091214290067813,-10.824341988544438,10.047168533338395,4.7160672146182754e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,60000,1000,19,100.0,-7.600211251308171,-7.734515839966265,0.0,-8.15600126508882,-4.936650079418268,-7.091214290067813,-10.824341988544438,10.047168533338395,4.7160672146182754e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,LOW,60000,500,19,100.0,-7.600211251308171,-7.734515839966265,0.0,-8.15600126508882,-4.936650079418268,-7.091214290067813,-10.824341988544438,10.047168533338395,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,1000,100,323,100.0,-10.042685204886695,-10.05268317880655,0.0,-10.05277887788779,-10.01052321265944,-8.118635404853492,-11.760323455099853,10.062028729364256,-1.0281896874163515e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,1000,1000,323,100.0,-10.042685204886695,-10.05268317880655,0.0,-10.05277887788779,-10.01052321265944,-8.118635404853492,-11.760323455099853,10.062028729364256,-1.0281896874163515e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,1000,500,323,100.0,-10.042685204886695,-10.05268317880655,0.0,-10.05277887788779,-10.01052321265944,-8.118635404853492,-11.760323455099853,10.062028729364256,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,15000,100,323,100.0,-9.945631567737143,-10.052669297935912,0.0,-11.706579539858206,-8.050876490244237,-8.118635404853492,-11.760323455099853,10.060733063043193,-1.6972296907007345e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,15000,1000,323,100.0,-9.945631567737143,-10.052669297935912,0.0,-11.706579539858206,-8.050876490244237,-8.118635404853492,-11.760323455099853,10.060733063043193,-1.6972296907007345e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,15000,500,323,100.0,-9.945631567737143,-10.052669297935912,0.0,-11.706579539858206,-8.050876490244237,-8.118635404853492,-11.760323455099853,10.060733063043193,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,250,100,323,100.0,-10.044037046322511,-10.05268317880655,0.0,-10.05277302582948,-10.052667355197707,-8.118635404853492,-11.760323455099853,10.055503361663206,-1.158847925063295e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,250,1000,323,100.0,-10.044037046322511,-10.05268317880655,0.0,-10.05277302582948,-10.052667355197707,-8.118635404853492,-11.760323455099853,10.055503361663206,-1.158847925063295e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,250,500,323,100.0,-10.044037046322511,-10.05268317880655,0.0,-10.05277302582948,-10.052667355197707,-8.118635404853492,-11.760323455099853,10.055503361663206,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,3000,100,323,100.0,-10.007695644598055,-10.052675959840839,0.0,-10.790010327965602,-9.399274470669893,-8.118635404853492,-11.760323455099853,10.056490688018428,-7.670369929257864e-25
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,3000,1000,323,100.0,-10.007695644598055,-10.052675959840839,0.0,-10.790010327965602,-9.399274470669893,-8.118635404853492,-11.760323455099853,10.056490688018428,-7.670369929257864e-25
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,3000,500,323,100.0,-10.007695644598055,-10.052675959840839,0.0,-10.790010327965602,-9.399274470669893,-8.118635404853492,-11.760323455099853,10.056490688018428,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,30000,100,323,99.69040247678019,-9.88973082771774,-9.841992106192265,0.0,-11.738407454647032,-7.237912806616562,-8.118635404853492,-11.760323455099853,10.06582796536758,-9.6621693205591e-25
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,30000,1000,323,99.69040247678019,-9.88973082771774,-9.841992106192265,0.0,-11.738407454647032,-7.237912806616562,-8.118635404853492,-11.760323455099853,10.06582796536758,-9.6621693205591e-25
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,30000,500,323,99.69040247678019,-9.88973082771774,-9.841992106192265,0.0,-11.738407454647032,-7.237912806616562,-8.118635404853492,-11.760323455099853,10.06582796536758,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,500,100,323,100.0,-10.039785307696011,-10.05268317880655,0.0,-10.052778041799998,-10.052659807716763,-8.118635404853492,-11.760323455099853,10.058603663643483,-1.1751986963517691e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,500,1000,323,100.0,-10.039785307696011,-10.05268317880655,0.0,-10.052778041799998,-10.052659807716763,-8.118635404853492,-11.760323455099853,10.058603663643483,-1.1751986963517691e-24
