anchor_id,side,notional,activation,immediate_exit_pnl_bps,elastic_exit_pnl_bps,incremental_pnl_bps,maximum_additional_capture_bps,profit_giveback_bps,exit_reason,partial_exit,slippage_bps,adverse_selection_after_exit_bps,mark_price_used,post_event_research_only
39bf13744dd1384851c225f5d4d4b8ca68848fe63ffc113e8160ed5680e18bf2,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
2d25b28d89e4143997a620982ed443f6623c2bee292602b50cfdbf01e45da351,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
4b0fc6b4fd309e9faac2f7245c8fa6eb6a06a90337746d0737fa7f8ba0946b86,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
d9b5322f3aa77bc9cc8ab29fa6237bfd4066c67ea961402eb2adb7547b5a6fce,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
63523cdee188df0fdc976c545ca08e5b0bd749b9d885183dc946b40a1b0db5c1,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
249334ac41ef11693446003ce79bcd939f3799943cda312bcfeb5d4f5b34e504,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
2a06a5268905bc4b8deaa8228ee6b2031abf0af8b880eb4edcc7aae9b5972a2e,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
84bae2bfc76d5c8583e8a7b8bd3551ac09ed774db5fa87f4b0e74ee19752e776,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
d4497f94dc731775dfb729f7967ecc317c8d6e140e7ef5db1b3a003906fff336,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
f750f726684926745e4dd434706e04fb34e890db2460059ece1689b0c6be403f,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
23d804b5c6c7cb26489b7c27ac5a568ab6048bbe6e193bf29e0a08e97629b845,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
12a00292b38dfe3bd753d05fc58f2a5121dca2eae2d18baa0660d327d7413e7b,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
f9cdffe03325c1cffbbf612a66adbe07787b44a35b7ab17177ce796e49070ef0,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
aa4909f933811e43ad7ae7c97c1cbd4a256c5f803c6421d4ae94abbba3791d36,SHORT,100,True,5.43654265805036949577794000,5.85867903642401560276211000,0.42213637837364610698417000,0,0,NO_NEW_PEAK_300MS,False,0E-21,0,False,True
