side,horizon_ms,notional,regime,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
SHORT,3000,100,TIGHT_DEEP,2429,99.46480032935365,-9.993896850346182,-10.052723938407057,0.0,-10.421909345365798,-9.420152792413067,-7.903976417944127,-11.47300988264672,10.052049307622706,1.1853210210915835e-05
SHORT,3000,100,TIGHT_THIN,2420,100.0,-10.045209470334552,-10.052711716173356,0.0,-10.68477608482768,-9.367005852269731,-7.6313869277606985,-11.682200001388468,10.052902043434946,2.3179118083660044e-05
SHORT,3000,100,WIDE_DEEP,1167,100.0,-10.107978859607254,-10.052786248667813,0.0,-10.897489341044366,-9.418851485148515,-7.98731276772268,-13.422232901709025,10.052807879749528,0.00013352722503919869
SHORT,3000,100,WIDE_THIN,1176,100.0,-10.074430222942759,-10.052786248667813,0.0,-11.003216681977026,-9.207671189483133,-7.339931555449879,-12.023442456951143,10.058662773723265,6.222308783468449e-05
SHORT,3000,1000,TIGHT_DEEP,2429,99.46480032935365,-9.993918357457524,-10.052723938407057,0.0,-10.421909345365798,-9.420152792413067,-7.903997813462201,-11.473031273097005,10.05207080527877,3.3350866274129704e-05
SHORT,3000,1000,TIGHT_THIN,2420,100.0,-10.045543437720973,-10.052711716173356,0.0,-10.68477608482768,-9.367005852269731,-7.631440003237958,-11.682253050141831,10.053235857351243,0.0003569930343822228
SHORT,3000,1000,WIDE_DEEP,1167,100.0,-10.108305854476924,-10.052786248667813,0.0,-10.897489341044366,-9.418851485148515,-7.987328606219159,-13.422265063451938,10.053134699007028,0.0004603464825402863
SHORT,3000,1000,WIDE_THIN,1176,100.0,-10.075048646414897,-10.052786248667813,0.0,-11.003216681977026,-9.208101584953363,-7.340266094023556,-12.02377680803976,10.059280822422297,0.0006802717868666043
SHORT,3000,500,TIGHT_DEEP,2429,99.46480032935365,-9.99390812899243,-10.052723938407057,0.0,-10.421909345365798,-9.420152792413067,-7.903987638096938,-11.473021100141901,10.052060581338315,2.3126925821264405e-05
SHORT,3000,500,TIGHT_THIN,2420,100.0,-10.045349044462153,-10.052711716173356,0.0,-10.68477608482768,-9.367005852269731,-7.631424759313013,-11.682237813724225,10.05304154027331,0.0001626759564492691
SHORT,3000,500,WIDE_DEEP,1167,100.0,-10.10816623685916,-10.052786248667813,0.0,-10.897489341044366,-9.418851485148515,-7.98731276772268,-13.422232901709025,10.052995153093775,0.0003208005692867067
SHORT,3000,500,WIDE_THIN,1176,100.0,-10.074876029579203,-10.052786248667813,0.0,-11.003216681977026,-9.208101584953363,-7.340187751060871,-12.023698510348442,10.059108316115731,0.000507765480300413
SHORT,5000,100,TIGHT_DEEP,2429,99.1766158913133,-9.971145667780181,-10.052723938407057,0.0,-10.84353856206395,-9.104075472890758,-7.903976417944127,-11.47300988264672,10.048176494612845,1.1887652913894835e-05
SHORT,5000,100,TIGHT_THIN,2420,100.0,-10.012854099106574,-10.052706440142236,0.0,-10.796323467377762,-8.992884267630194,-7.6313869277606985,-11.682200001388468,10.051022322394566,1.628813305067386e-05
SHORT,5000,100,WIDE_DEEP,1167,100.0,-10.186486573828866,-10.052786248667813,0.0,-11.688456203821387,-8.922859804974003,-7.98731276772268,-13.422232901709025,10.05590545611293,9.115599032408122e-05
SHORT,5000,100,WIDE_THIN,1176,100.0,-10.052007553556937,-10.052786248667813,0.0,-11.267980482859134,-9.10265271021726,-7.339931555449879,-12.023442456951143,10.04855121406329,0.00013981806610534203
SHORT,5000,1000,TIGHT_DEEP,2429,99.1766158913133,-9.971167237386243,-10.052723938407057,0.0,-10.84353856206395,-9.104075472890758,-7.903997813462201,-11.473031273097005,10.048198054736153,3.344777622179218e-05
SHORT,5000,1000,TIGHT_THIN,2420,100.0,-10.012974656023886,-10.052706440142236,0.0,-10.796323467377762,-8.992884267630194,-7.631440003237958,-11.682253050141831,10.05114283285487,0.00013679859335523597
SHORT,5000,1000,WIDE_DEEP,1167,100.0,-10.187007806129738,-10.052786248667813,0.0,-11.688456203821387,-8.922859804974003,-7.987328606219159,-13.422265063451938,10.056426319758215,0.0006120196356093383
SHORT,5000,1000,WIDE_THIN,1176,100.0,-10.052540018955574,-10.052786248667813,0.0,-11.267980482859134,-9.10265271021726,-7.340266094023556,-12.02377680803976,10.049083426363646,0.000672030366462595
SHORT,5000,500,TIGHT_DEEP,2429,99.1766158913133,-9.971156979199582,-10.052723938407057,0.0,-10.84353856206395,-9.104075472890758,-7.903987638096938,-11.473021100141901,10.04818780108728,2.3194127349180075e-05
SHORT,5000,500,TIGHT_THIN,2420,100.0,-10.012892147603681,-10.052706440142236,0.0,-10.796323467377762,-8.992884267630194,-7.631424759313013,-11.682237813724225,10.051060352180786,5.431791926910264e-05
SHORT,5000,500,WIDE_DEEP,1167,100.0,-10.186793509295597,-10.052786248667813,0.0,-11.688456203821387,-8.922859804974003,-7.98731276772268,-13.422232901709025,10.056212167113985,0.0003978669913811726
SHORT,5000,500,WIDE_THIN,1176,100.0,-10.052404150798571,-10.052786248667813,0.0,-11.267980482859134,-9.10265271021726,-7.340187751060871,-12.023698510348442,10.048947620846281,0.0005362248490976727
SHORT,15000,100,TIGHT_DEEP,2429,98.06504734458625,-9.82156167050468,-10.052723938407057,0.0,-11.477026073032787,-7.996258037314219,-7.903976417944127,-11.47300988264672,10.052601687309222,1.9020291630054602e-05
SHORT,15000,100,TIGHT_THIN,2420,99.42148760330579,-9.867290596233538,-10.052668428422527,0.0,-11.89850198715989,-8.312638347211974,-7.6313869277606985,-11.682200001388468,10.052935500678773,3.319384319806476e-05
SHORT,15000,100,WIDE_DEEP,1167,100.0,-10.577748267200471,-10.474970988500896,0.0,-13.011087937907547,-8.468891820580476,-7.98731276772268,-13.422232901709025,10.051857790233885,-2.89273759785408e-25
SHORT,15000,100,WIDE_THIN,1176,100.0,-9.994286152593874,-10.263831021570592,0.0,-12.112151998944451,-7.306480220441516,-7.339931555449879,-12.023442456951143,10.0552826901347,6.986791988813466e-05
SHORT,15000,1000,TIGHT_DEEP,2429,98.06504734458625,-9.821647982641998,-10.052723938407057,0.0,-11.477026073032787,-7.996258037314219,-7.903997813462201,-11.473031273097005,10.05268794870381,0.00010528168621686939
SHORT,15000,1000,TIGHT_THIN,2420,99.42148760330579,-9.867511586382255,-10.052668428422527,0.0,-11.89850198715989,-8.312638347211974,-7.631440003237958,-11.682253050141831,10.053156398792316,0.00025409195674112585
SHORT,15000,1000,WIDE_DEEP,1167,100.0,-10.577764090992767,-10.474970988500896,0.0,-13.011087937907547,-8.468891820580476,-7.987328606219159,-13.422265063451938,10.051873615567104,1.582533321776868e-05
SHORT,15000,1000,WIDE_THIN,1176,100.0,-9.99471200179939,-10.263831021570592,0.0,-12.112151998944451,-7.306480220441516,-7.340266094023556,-12.02377680803976,10.055708288982347,0.0004954667675337012
SHORT,15000,500,TIGHT_DEEP,2429,98.06504734458625,-9.821609702120734,-10.052723938407057,0.0,-11.477026073032787,-7.996258037314219,-7.903987638096938,-11.473021100141901,10.052649689551323,6.70225337321446e-05
SHORT,15000,500,TIGHT_THIN,2420,99.42148760330579,-9.86735321227586,-10.052668428422527,0.0,-11.89850198715989,-8.312638347211974,-7.631424759313013,-11.682237813724225,10.052998082640514,9.577580493699646e-05
SHORT,15000,500,WIDE_DEEP,1167,100.0,-10.577748267200471,-10.474970988500896,0.0,-13.011087937907547,-8.468891820580476,-7.98731276772268,-13.422232901709025,10.051857790233885,0.0
SHORT,15000,500,WIDE_THIN,1176,100.0,-9.994569116966462,-10.263831021570592,0.0,-12.112151998944451,-7.306480220441516,-7.340187751060871,-12.023698510348442,10.055565493324897,0.0003526711100832207
SHORT,30000,100,TIGHT_DEEP,2429,96.33594071634417,-9.552413279260596,-9.683678039783954,0.0,-11.95089880949244,-6.836713723382393,-7.903976417944127,-11.47300988264672,10.049863286756011,2.9519466217615098e-05
SHORT,30000,100,TIGHT_THIN,2420,99.42148760330579,-9.747927552173262,-9.683469549169523,0.0,-12.425620727638783,-7.154676637876554,-7.6313869277606985,-11.682200001388468,10.054473905427281,1.638291021721976e-05
SHORT,30000,100,WIDE_DEEP,1167,99.48586118251929,-11.31460983671471,-11.373485960484492,0.0,-15.225314812958635,-7.993720316622691,-7.98731276772268,-13.422232901709025,10.050839541072907,3.4268977064392926e-05
SHORT,30000,100,WIDE_THIN,1176,98.9795918367347,-9.598959405103473,-9.947168037851025,0.0,-12.430013622395641,-6.619914589920766,-7.339931555449879,-12.023442456951143,10.051789774431832,6.285059526679962e-05
SHORT,30000,1000,TIGHT_DEEP,2429,96.33594071634417,-9.552607714141281,-9.683678039783954,0.0,-11.95089880949244,-6.836713723382393,-7.903997813462201,-11.473031273097005,10.050057687804419,0.00022392051462521078
SHORT,30000,1000,TIGHT_THIN,2420,99.42148760330579,-9.747980941797733,-9.683469549169523,0.0,-12.425620727638783,-7.154676637876554,-7.631440003237958,-11.682253050141831,10.054527273053,6.975053593607258e-05
SHORT,30000,1000,WIDE_DEEP,1167,99.48586118251929,-11.314667595575761,-11.373485960484492,0.0,-15.225314812958635,-7.993720316622691,-7.987328606219159,-13.422265063451938,10.050897300521939,9.202842609582967e-05
SHORT,30000,1000,WIDE_THIN,1176,98.9795918367347,-9.599583997103455,-9.947168037851025,0.0,-12.430013622395641,-6.619914589920766,-7.340266094023556,-12.02377680803976,10.052414138388219,0.0006872145516540378
SHORT,30000,500,TIGHT_DEEP,2429,96.33594071634417,-9.552450151710897,-9.683678039783954,0.0,-11.95089880949244,-6.836713723382393,-7.903987638096938,-11.473021100141901,10.049900143932328,6.63766425354165e-05
SHORT,30000,500,TIGHT_THIN,2420,99.42148760330579,-9.747965604402891,-9.683469549169523,0.0,-12.425620727638783,-7.154676637876554,-7.631424759313013,-11.682237813724225,10.054511943356012,5.442083894770085e-05
SHORT,30000,500,WIDE_DEEP,1167,99.48586118251929,-11.31463686749349,-11.373485960484492,0.0,-15.225314812958635,-7.993720316622691,-7.98731276772268,-13.422232901709025,10.050866571393803,6.12992979600975e-05
SHORT,30000,500,WIDE_THIN,1176,98.9795918367347,-9.599409584872397,-9.947168037851025,0.0,-12.430013622395641,-6.619914589920766,-7.340187751060871,-12.023698510348442,10.052239783319704,0.0005128594831388592
SHORT,60000,100,TIGHT_DEEP,2429,91.39563606422396,-9.271200791969257,-9.631200597508537,0.7657657657657657,-13.058697645979823,-4.727856205637321,-7.903976417944127,-11.47300988264672,10.053036331425817,1.2899709851158854e-05
SHORT,60000,100,TIGHT_THIN,2420,99.42148760330579,-9.319951015071764,-9.789235306509374,0.8312551953449709,-13.692660550458715,-4.1003906537922905,-7.6313869277606985,-11.682200001388468,10.050731568325833,1.638291021721976e-05
SHORT,60000,100,WIDE_DEEP,1167,99.48586118251929,-11.562920950850021,-12.532911392405063,0.08613264427217916,-16.230026385224274,-5.513594927092785,-7.98731276772268,-13.422232901709025,10.047354924329436,-1.54352529645905e-25
SHORT,60000,100,WIDE_THIN,1176,98.9795918367347,-9.575389479071326,-8.732186887859893,0.0,-14.120893047620054,-4.842775400774826,-7.339931555449879,-12.023442456951143,10.056002875883882,0.0001064904334338927
SHORT,60000,1000,TIGHT_DEEP,2429,91.39563606422396,-9.271224195195929,-9.631200597508537,0.7657657657657657,-13.058697645979823,-4.727856205637321,-7.903997813462201,-11.473031273097005,10.053059727073137,3.629535717040422e-05
SHORT,60000,1000,TIGHT_THIN,2420,99.42148760330579,-9.32018160781509,-9.789235306509374,0.8312551953449709,-13.692660550458715,-4.1003906537922905,-7.631440003237958,-11.682253050141831,10.050962105052708,0.0002469196370927039
SHORT,60000,1000,WIDE_DEEP,1167,99.48586118251929,-11.562936854907365,-12.532911392405063,0.08613264427217916,-16.230026385224274,-5.513594927092785,-7.987328606219159,-13.422265063451938,10.047370831447322,1.5907117885560765e-05
SHORT,60000,1000,WIDE_THIN,1176,98.9795918367347,-9.575859087652589,-8.732186887859893,0.0,-14.120893047620054,-4.842775400774826,-7.340266094023556,-12.02377680803976,10.05647231848259,0.0005759330321409967
SHORT,60000,500,TIGHT_DEEP,2429,91.39563606422396,-9.27121306496634,-9.631200597508537,0.7657657657657657,-13.058697645979823,-4.727856205637321,-7.903987638096938,-11.473021100141901,10.053048600478483,2.5168762515394054e-05
SHORT,60000,500,TIGHT_THIN,2420,99.42148760330579,-9.32001622233204,-9.789235306509374,0.8312551953449709,-13.692660550458715,-4.1003906537922905,-7.631424759313013,-11.682237813724225,10.050796752075701,8.156666008504009e-05
SHORT,60000,500,WIDE_DEEP,1167,99.48586118251929,-11.562920950850021,-12.532911392405063,0.08613264427217916,-16.230026385224274,-5.513594927092785,-7.98731276772268,-13.422232901709025,10.047354924329436,0.0
SHORT,60000,500,WIDE_THIN,1176,98.9795918367347,-9.575699333479843,-8.732186887859893,0.0,-14.120893047620054,-4.842775400774826,-7.340187751060871,-12.023698510348442,10.056312644451502,0.00041625900105258135
