partition,feature,bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,spread_bps,Q4,30000,100,1389,96.4722822174226,-9.808427053282974,-9.947297375678227,0.0,-12.74108569650495,-7.206525235586633,-8.017706678459751,-12.122929329883672,10.058444627479624,-4.526615306618574e-25
ENGINEERING_SAMPLE,spread_bps,Q4,30000,1000,1389,96.4722822174226,-9.808427053282974,-9.947297375678227,0.0,-12.74108569650495,-7.206525235586633,-8.017706678459751,-12.122929329883672,10.058444627479624,-4.526615306618574e-25
ENGINEERING_SAMPLE,spread_bps,Q4,30000,500,1389,96.4722822174226,-9.808427053282974,-9.947297375678227,0.0,-12.74108569650495,-7.206525235586633,-8.017706678459751,-12.122929329883672,10.058444627479624,0.0
ENGINEERING_SAMPLE,spread_bps,Q4,500,100,1389,100.0,-10.047206786958991,-10.052710962509032,0.0,-10.052726534186524,-10.05269928978546,-8.017706678459751,-12.122929329883672,10.05364908013219,-5.770520794559871e-25
ENGINEERING_SAMPLE,spread_bps,Q4,500,1000,1389,100.0,-10.047206786958991,-10.052710962509032,0.0,-10.052726534186524,-10.05269928978546,-8.017706678459751,-12.122929329883672,10.05364908013219,-5.770520794559871e-25
ENGINEERING_SAMPLE,spread_bps,Q4,500,500,1389,100.0,-10.047206786958991,-10.052710962509032,0.0,-10.052726534186524,-10.05269928978546,-8.017706678459751,-12.122929329883672,10.05364908013219,0.0
ENGINEERING_SAMPLE,spread_bps,Q4,5000,100,1389,100.0,-9.9923157778788,-10.052710962509032,0.0,-10.896095814193876,-8.840585059265196,-8.017706678459751,-12.122929329883672,10.056210596673296,-6.453655805645973e-25
ENGINEERING_SAMPLE,spread_bps,Q4,5000,1000,1389,100.0,-9.9923157778788,-10.052710962509032,0.0,-10.896095814193876,-8.840585059265196,-8.017706678459751,-12.122929329883672,10.056210596673296,-6.453655805645973e-25
ENGINEERING_SAMPLE,spread_bps,Q4,5000,500,1389,100.0,-9.9923157778788,-10.052710962509032,0.0,-10.896095814193876,-8.840585059265196,-8.017706678459751,-12.122929329883672,10.056210596673296,0.0
ENGINEERING_SAMPLE,spread_bps,Q4,60000,100,1389,87.83297336213103,-10.043629299479974,-9.314692433056788,0.0,-14.059386356803401,-5.835109132530883,-8.017706678459751,-12.122929329883672,10.060920950361595,3.4661604777089775e-05
ENGINEERING_SAMPLE,spread_bps,Q4,60000,1000,1389,87.83297336213103,-10.043859588080887,-9.314692433056788,0.0,-14.059386356803401,-5.835109132530883,-8.017706678459751,-12.122929329883672,10.061151536399484,0.0002652476426661058
ENGINEERING_SAMPLE,spread_bps,Q4,60000,500,1389,87.83297336213103,-10.043791843389489,-9.314692433056788,0.0,-14.059386356803401,-5.835109132530883,-8.017706678459751,-12.122929329883672,10.06108370951997,0.0001974207631521211
ENGINEERING_SAMPLE,spread_bps,Q5,1000,100,1435,100.0,-10.048386351740582,-10.05275074415757,0.0,-10.0527861253126,-9.841788682231895,-6.965507896289248,-12.519792344060816,10.050169794194622,0.0001309851709900284
ENGINEERING_SAMPLE,spread_bps,Q5,1000,1000,1435,100.0,-10.048918137168215,-10.05275074415757,0.0,-10.0527861253126,-9.841788682231895,-6.966040066808036,-12.520324159637374,10.050701792662867,0.0006629836392370899
ENGINEERING_SAMPLE,spread_bps,Q5,1000,500,1435,100.0,-10.048714355491109,-10.05275074415757,0.0,-10.0527861253126,-9.841788682231895,-6.965836132475169,-12.520120356678442,10.050497925346152,0.0004591163225214067
ENGINEERING_SAMPLE,spread_bps,Q5,15000,100,1435,100.0,-9.916299585796954,-9.894442244224422,0.0,-12.267336656906966,-7.413343262613619,-6.965507896289248,-12.519792344060816,10.050537512308626,0.0001309851709900284
ENGINEERING_SAMPLE,spread_bps,Q5,15000,1000,1435,100.0,-9.91684415005747,-9.894442244224422,0.0,-12.267336656906966,-7.413343262613619,-6.966040066808036,-12.520324159637374,10.051082355789479,0.0006758286518426654
ENGINEERING_SAMPLE,spread_bps,Q5,15000,500,1435,100.0,-9.916627549345264,-9.894442244224422,0.0,-12.267336656906966,-7.413343262613619,-6.965836132475169,-12.520120356678442,10.050865643460158,0.0004591163225214067
ENGINEERING_SAMPLE,spread_bps,Q5,250,100,1435,100.0,-10.047992684963686,-10.05275074415757,0.0,-10.052779435294367,-10.052732097729804,-6.965507896289248,-12.519792344060816,10.049213030713075,0.0001309851709900284
ENGINEERING_SAMPLE,spread_bps,Q5,250,1000,1435,100.0,-10.048537298132434,-10.05275074415757,0.0,-10.052779435294367,-10.052732097729804,-6.966040066808036,-12.520324159637374,10.049757898981925,0.0006758534398399722
ENGINEERING_SAMPLE,spread_bps,Q5,250,500,1435,100.0,-10.048320665105617,-10.05275074415757,0.0,-10.052779435294367,-10.052732097729804,-6.965836132475169,-12.520120356678442,10.049541161864607,0.0004591163225214067
ENGINEERING_SAMPLE,spread_bps,Q5,3000,100,1435,100.0,-10.039124345436054,-10.05275074415757,0.0,-10.897174598313525,-9.103535420150997,-6.965507896289248,-12.519792344060816,10.047900388139029,0.00016050990701708254
