partition,feature,bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,aggressive_flow_3s,Q5,500,1000,1439,99.79152189020152,-10.067620581053454,-10.052723521649977,0.0,-10.052807701848929,-10.052670923860113,-8.337449781307072,-11.97048217357291,10.051910629308537,0.00046353474942449613
ENGINEERING_SAMPLE,aggressive_flow_3s,Q5,500,500,1439,99.79152189020152,-10.067525003241428,-10.052723521649977,0.0,-10.052807701848929,-10.052670923860113,-8.337426424125916,-11.970445569212341,10.051815103585179,0.0003680090260667703
ENGINEERING_SAMPLE,aggressive_flow_3s,Q5,5000,100,1439,98.61014593467686,-10.184129083199599,-10.052736722258533,0.0,-11.16072181910226,-9.262257522529403,-8.337381131370893,-11.970400293884037,10.047037005698188,1.3890636351999509e-05
ENGINEERING_SAMPLE,aggressive_flow_3s,Q5,5000,1000,1439,98.61014593467686,-10.18419867158954,-10.052736722258533,0.0,-11.16072181910226,-9.262257522529403,-8.337449781307072,-11.97048217357291,10.047106560401502,8.344533966740813e-05
ENGINEERING_SAMPLE,aggressive_flow_3s,Q5,5000,500,1439,98.61014593467686,-10.18417499470567,-10.052736722258533,0.0,-11.16072181910226,-9.262257522529403,-8.337426424125916,-11.970445569212341,10.04708289390122,5.977883938464198e-05
ENGINEERING_SAMPLE,aggressive_flow_3s,Q5,60000,100,1439,94.85753995830437,-10.14734160423257,-10.0527556314857,0.07326007326007326,-13.846435399013066,-6.361779834306554,-8.337381131370893,-11.970400293884037,10.048311187155775,1.4440156031858831e-05
ENGINEERING_SAMPLE,aggressive_flow_3s,Q5,60000,1000,1439,94.85753995830437,-10.147666330782583,-10.0527556314857,0.07326007326007326,-13.846435399013066,-6.361779834306554,-8.337449781307072,-11.97048217357291,10.048635853712447,0.00033910671270357583
ENGINEERING_SAMPLE,aggressive_flow_3s,Q5,60000,500,1439,94.85753995830437,-10.147394458913306,-10.0527556314857,0.07326007326007326,-13.846435399013066,-6.361779834306554,-8.337426424125916,-11.970445569212341,10.048364028077021,6.728107727737875e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,1000,100,7192,99.94438264738598,-10.04901385299543,-10.052736166309996,0.0,-10.05283252011913,-10.052668982943777,-7.733523100694014,-11.949757491878085,10.05187106744017,1.5363784403035898e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,1000,1000,7192,99.94438264738598,-10.049127156493142,-10.052736166309996,0.0,-10.05283252011913,-10.052668982943777,-7.733605466409615,-11.949842465265741,10.051984312553135,0.00012860889736695855
