configuration,period_type,period,scenario,net_return_percent,net_pnl,gross_pnl,trades,costs,funding,warning
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-3,LOW_COST,-3.264295828434612544616546669,-326.4295828434612544616546669,-304.0336863262105449999999998,15,18.59760151110902321375000002,-3.798295006141686247904667,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-3,BASE_COST,-3.666842405240860223843267690,-366.6842405240860223843267690,-326.0740241811175114285714282,15,36.84510548563166492571428571,-3.765110857336846030041055,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-3,HIGH_COST,-4.434575927154793932676030208,-443.4575927154793932676030208,-367.4984559541432228571428570,15,72.26007879630477506285714286,-3.699057965031395347603021,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-3,STRESS_COST,-5.873869042295661049905815251,-587.3869042295661049905815251,-444.7987125845510057142857141,15,139.0157891920132765714285714,-3.572402453001822704867240,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-4,LOW_COST,-3.146568953187276230110322534,-314.6568953187276230110322534,-304.5622191001257207142857170,7,8.038902047654267887678571430,-2.055774170947634409067965,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-4,BASE_COST,-3.306950868219173648913985029,-330.6950868219173648913985029,-312.7776897661928414285714311,7,15.88995642235136172071428571,-2.027440633373161742112786,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-4,HIGH_COST,-3.616554250496628680291408895,-361.6554250496628680291408895,-328.6288439965761085714285740,7,31.05390105609275910857142857,-1.972679996994000349140887,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-4,STRESS_COST,-4.192706645134202435707150774,-419.2706645134202435707150774,-358.0350308384858571428571452,7,59.36620340666755827428571429,-1.869430268266828153572218,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-5,LOW_COST,-1.412141707375332467813249003,-141.2141707375332467813249003,-138.1182414482677978571428586,2,2.618354817678142006964285715,-0.477574471587306917217756,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-5,BASE_COST,-1.460420688968945904200125649,-146.0420688968945904200125649,-140.3844892279612371428571443,2,5.184831095897095298571428572,-0.472748573036257978583992,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-5,HIGH_COST,-1.554209452004145405718144014,-155.4209452004145405718144014,-144.7890602564516114285714300,2,10.16849358124020697142857143,-0.463391362722722171814400,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-5,STRESS_COST,-1.730717462656586831405429145,-173.0717462656586831405429145,-153.0550730786466171428571442,2,19.57109231506500027428571429,-0.445580871947065723400056,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-6,LOW_COST,-3.092694343483304138495942872,-309.2694343483304138495942872,-306.7948620141867857142857158,4,5.088436065129148933928571429,2.613863730985520798620000,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-6,BASE_COST,-3.171897567678457254959714301,-317.1897567678457254959714301,-309.7242055480136028571428586,4,10.04995301058599992142857143,2.584401790753877282600000,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-6,HIGH_COST,-3.324431188030333928093400015,-332.4431188030333928093400015,-315.3607808720069742857142871,4,19.60970837587000869428571429,2.527370444843590170660000,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-6,STRESS_COST,-3.598470952366548152553628586,-359.8470952366548152553628586,-324.9598853271696971428571443,4,37.30421327110487923428571429,2.417003361619761121780000,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-7,LOW_COST,-5.921665447178511220956364416,-592.1665447178511220956364416,-584.0309367955055171428571443,10,11.96090329461858232428571428,3.825295372272977371506417,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-7,BASE_COST,-6.115713291471925682047707940,-611.5713291471925682047707940,-591.7431582057698028571428585,10,23.60659574419260199142857142,3.778424802769836643800636,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-7,HIGH_COST,-6.488463071665613503530491474,-648.8463071665613503530491474,-606.5384015801629457142857156,10,45.99570476534613362571428573,3.687799178947728986950854,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-7,STRESS_COST,-7.166705065500011795861725033,-716.6705065500011795861725033,-632.8435736602666400000000013,10,87.34132183851293680000000001,3.514388948778397213827498,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-8,LOW_COST,-5.733569640566758953282608730,-573.3569640566758953282608730,-561.4309437255668042857142854,15,17.08790615000275545357142858,5.161885818893664411024841,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-8,BASE_COST,-6.058582616197645687082806127,-605.8582616197645687082806127,-577.2629344025088242857142854,15,33.69523027668590857214285715,5.099903059430164149576530,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-8,HIGH_COST,-6.680623404182407478055779998,-668.0623404182407478055779998,-607.5073238972930742857142854,15,65.53499688965148183428571430,4.979980368703808314422000,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-8,STRESS_COST,-7.791232749552039810859823685,-779.1232749552039810859823685,-660.0088035729019428571428569,15,123.8629034068188994057142857,4.748432024516861176874774,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-9,LOW_COST,-6.756560529331001242007697845,-675.6560529331001242007697845,-660.0790749720595592857142849,19,21.74299163246208044982142858,6.166013671421515534765929,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-9,BASE_COST,-7.168934217935247053883719127,-716.8934217935247053883719127,-680.1294208134858771428571420,19,42.85151935654702503857142858,6.087518376508196793056658,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-9,HIGH_COST,-7.957017477546636617425977913,-795.7017477546636617425977913,-718.3828209711648371428571420,19,83.25470639674907927714285716,5.935779613250254677402208,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-9,STRESS_COST,-9.367634495770759861563349829,-936.7634495770759861563349829,-785.3143606016121257142857135,19,157.0940420608793970514285713,5.644953085415536609379302,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-10,LOW_COST,-0.8153037355429906149839864140,-81.5303735542990614983986414,-59.4583135331709678571428565,26,28.63898506862256008696428572,6.566925047494466445708501,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-10,BASE_COST,-1.472116147581459963102195226,-147.2116147581459963102195226,-97.36599847404331571428571370,26,56.31221212756800825785714287,6.466595843465327661923334,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-10,HIGH_COST,-2.714433953633433154492614564,-271.4433953633433154492614564,-168.8367130035639114285714278,26,108.8785328502583673114285714,6.271850490478963290738543,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-10,STRESS_COST,-4.949489333750929471959790218,-494.9489333750929471959790218,-297.2510000346464457142857136,26,203.6029462147036341714285715,5.905012874257132689735263,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-11,LOW_COST,2.020695091117246479882506552,202.0695091117246479882506552,221.9503705317473914285714285,23,24.88739474783481222214285714,5.006533327812068781822084,STRESS_COLLAPSE
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-11,BASE_COST,1.394863342070782341015798407,139.4863342070782341015798407,183.4124915133789042857142857,23,48.85699856951749256785714286,4.930841263216822383722698,STRESS_COLLAPSE
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-11,HIGH_COST,0.2163798029782530526944768908,21.63798029782530526944768908,111.0145310991164228571428572,23,94.16006073294301705714285714,4.783509931651899469447689,STRESS_COLLAPSE
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-11,STRESS_COST,-1.886384225171872740041693778,-188.6384225171872740041693778,-18.20527283726286285714285692,23,174.9383237361918284457142858,4.505174056267417298687765,STRESS_COLLAPSE
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-12,LOW_COST,1.336733903381494911206290311,133.6733903381494911206290311,149.0899990107282528571428556,18,19.71623629990488161178571428,4.299627627326119875271890,STRESS_COLLAPSE
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-12,BASE_COST,0.8661155932525706647938558520,86.6115593252570664793855852,121.0175142904306342857142842,18,38.63705251800929039285714286,4.231097552835722586528444,STRESS_COLLAPSE
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-12,HIGH_COST,-0.01432089392367725434611808320,-1.43208939236772543461180832,68.66773075590296285714285571,18,74.19758213433833867714285712,4.097761986067650385388193,STRESS_COLLAPSE
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-12,STRESS_COST,-1.586620843395087016743557938,-158.6620843395087016743557938,-25.50093180923549142857142974,18,137.0100593838413497028571430,3.848906853568139457072779,STRESS_COLLAPSE
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-13,LOW_COST,4.287804608997181437167342644,428.7804608997181437167342644,446.4435970468417928571428549,23,25.43587206772529880428571428,7.772735920601649663877124,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-13,BASE_COST,3.642420138242621535076551917,364.2420138242621535076551917,406.3912690291418957142857120,23,49.75395814230070086214285714,7.604702937420958655512337,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-13,HIGH_COST,2.434147367570161483970079159,243.4147367570161483970079159,331.3380985698962942857142835,23,95.20185540267150550571428569,7.278493589791359617007918,
FUTURES_SHORT_MIRRORED_1X,ROLLING,365D-13,STRESS_COST,0.2943812378347474272168059493,29.43812378347474272168059493,197.3237137312038228571428553,23,174.5683386995723862742857143,6.682748751843306138823454,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2022,LOW_COST,0.9257158092542868805418315018,92.57158092542868805418315018,162.3270523792833828571428608,52,58.83470955939534438357142857,-10.920761894459350419388282,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2022,BASE_COST,-0.4808463801185397441838159658,-48.08463801185397441838159658,79.17519114720537000000000318,52,116.4919095115306252692857142,-10.767919647528719149095885,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2022,HIGH_COST,-3.196078208470086181787203629,-319.6078208470086181787203629,-80.79078578991885999999999685,52,228.3459649502238925057142861,-10.471070106865865673006080,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2022,STRESS_COST,-8.280847055311821625718000176,-828.0847055311821625718000176,-379.2047283892518514285714256,52,438.9573747759165387428571427,-9.922602366013772400371449,LOW_COST_ONLY_EDGE;COST_DOMINATED_PERIOD
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2023,LOW_COST,-2.188654251199258611259183220,-218.8654251199258611259183220,-209.8664994062497378571428592,6,7.521151376903073161607142857,-1.477774336773050107168320,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2023,BASE_COST,-2.334410878939855477665805814,-233.4410878939855477665805814,-217.1655497177340657142857162,6,14.81983814355523938714285714,-1.455700032696242665152008,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2023,HIGH_COST,-2.612731520074872321746441184,-261.2731520074872321746441184,-231.0788411058757085714285734,6,28.78120068596506209714285714,-1.413110215646461506072688,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2023,STRESS_COST,-3.120236156712052385896770887,-312.0236156712052385896770887,-256.3392744970398342857142876,6,54.35088479966696869714285715,-1.333456374498435606819944,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2024,LOW_COST,-5.039035022170586537919470995,-503.9035022170586537919470995,-478.5077922634348371428571420,23,25.66212970931994900107142858,0.266419755696132351981471,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2024,BASE_COST,-5.533890671798695372116827012,-553.3890671798695372116827012,-503.3775044300413428571428564,23,50.28717146933264301285714286,0.275608719504448658317298,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2024,HIGH_COST,-6.487264771233699198157385985,-648.7264771233699198157385985,-552.5435828858660714285714278,23,96.51149874372214006571428570,0.328604506218291678547115,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2024,STRESS_COST,-8.130723750595173311068965561,-813.0723750595173311068965561,-635.6090006523462799999999996,23,177.8778016027304039885714285,0.414427195559352881674872,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2025,LOW_COST,7.436702633343086711792821095,743.6702633343086711792821095,786.1112626563889978571428555,33,38.04117954904541510696428570,-4.399819773034911570896460,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2025,BASE_COST,6.368141030701691465323751786,636.8141030701691465323751786,714.9759531338226357142857128,33,73.87453198189226917214285716,-4.287318081761220009767677,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2025,HIGH_COST,4.400623645331760966096749969,440.0623645331760966096749969,583.4578992862674457142857132,33,139.3190349062441051771428571,-4.076499846847243927467859,
FUTURES_LONG_SHORT_BASELINE_1X,YEAR,2025,STRESS_COST,1.052824522380213038799845260,105.2824522380213038799845260,357.3183447815629257142857132,33,248.3486815224756390400000000,-3.687211021065982794301187,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-1,LOW_COST,3.147949262044844393361440372,314.7949262044844393361440372,328.3090553382090607142857137,12,13.77278007807781902982142857,0.258650944353197651679752,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-1,BASE_COST,2.799218224439256124634907358,279.9218224439256124634907358,307.0799664180957228571428565,12,27.41517542806041871857142857,0.257031453890308324919308,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-1,HIGH_COST,2.111928243263358474699680197,211.1928243263358474699680197,265.2593365514979828571428564,12,54.32044598760325560571428573,0.253933762441120218539449,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-1,STRESS_COST,0.7759678013950723519992359702,77.59678013950723519992359702,184.0378328055395942857142851,12,106.6893246835115922628571429,0.248272017479233177066455,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-2,LOW_COST,-4.234850734335620251741896963,-423.4850734335620251741896963,-411.8434791853740928571428586,8,10.19487425409155834071428571,-1.446719994096373976332552,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-2,BASE_COST,-4.460080446285885762038387675,-446.0080446285885762038387675,-424.2454569031040557142857156,8,20.32089801651617421785714286,-1.441689708968346271695909,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-2,HIGH_COST,-4.906476950162418115170847361,-490.6476950162418115170847361,-448.8441806610346342857142871,8,40.37171813318258010285714286,-1.431796222024597128513306,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-2,STRESS_COST,-5.783687074316436549988374814,-578.3687074316436549988374814,-497.2526618404122685714285727,8,79.70340308368779774857142857,-1.412642507543588678837480,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-3,LOW_COST,-1.747625248947926365952585304,-174.7625248947926365952585304,-165.7937995009924850000000015,7,8.661687077397068621607142856,-0.307038316403082973651386,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-3,BASE_COST,-1.930376907076426184094761378,-193.0376907076426184094761378,-175.5028533669827728571428586,7,17.22697953253726291214285715,-0.307857808122582640190422,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-3,HIGH_COST,-2.290456457403062379872038243,-229.0456457403062379872038243,-194.6592161535744771428571444,7,34.07701847930078812285714286,-0.309411107430972721489537,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-3,STRESS_COST,-2.989959213178802879346810778,-298.9959213178802879346810778,-231.9723366841170000000000014,7,66.71138788075783731428571429,-0.312196753005450620395362,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-4,LOW_COST,-1.265519058197418139029055951,-126.5519058197418139029055951,-105.8361607022997349999999999,18,18.40953457378245933625000000,-2.306210543659619566655595,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-4,BASE_COST,-1.692449649182384721858854308,-169.2449649182384721858854308,-130.4770958274384657142857143,18,36.48555123788003540428571430,-2.282317852919971067314002,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-4,HIGH_COST,-2.523466723789366995178525408,-252.3466723789366995178525408,-178.4401230439475514285714287,18,71.67078993436614263714285714,-2.235759400623005452138255,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-4,STRESS_COST,-4.074810408423725339162758820,-407.4810408423725339162758820,-267.1353290348551542857142857,18,138.1919003066995060114285714,-2.153811500817873619133025,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-5,LOW_COST,3.619435159191391198070422001,361.9435159191391198070422001,393.1697936646947814285714320,25,26.92045288097852244071428571,-4.305824864577139180814946,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-5,BASE_COST,2.926736727503053660856212958,292.6736727503053660856212958,350.1710014077360042857142887,25,53.23429816559179166357142858,-4.263030491838846536521564,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-5,HIGH_COST,1.587793452246369990437399150,158.7793452246369990437399150,267.0709401576938085714285746,25,104.1120756282953316542857143,-4.179519304761477873402945,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-5,STRESS_COST,-0.8916874489727611192609211890,-89.1687448972761119260921189,113.9979130740103714285714316,25,199.1392077458514618857142857,-4.027450225435021468949265,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-6,LOW_COST,2.302666187960453754557802056,230.2666187960453754557802056,269.9328717105897050000000060,27,29.77213068243458732803571428,-9.894122232109742216184086,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-6,BASE_COST,1.553269982793556862721224570,155.3269982793556862721224570,223.9379977473231857142857198,27,58.84381513288676810142857143,-9.767184335080731340734691,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-6,HIGH_COST,0.1215361427755466422069165224,12.15361427755466422069165224,136.5728886876834514285714341,27,114.8992369528817693657142858,-9.520037457247017842165496,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-6,STRESS_COST,-2.511749278961496806105853454,-251.1749278961496806105853454,-23.07472173975965714285713767,27,219.0367104643363115428571429,-9.063495692053711924871065,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-7,LOW_COST,1.600075295104730448639796428,160.0075295104730448639796428,186.7704757561731678571428624,16,20.10977229497965790982142857,-6.653173950720465083341791,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-7,BASE_COST,1.090253815817676899698815235,109.0253815817676899698815235,155.2963462338127428571428621,16,39.71089968021923550142857144,-6.560064971825817385832767,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-7,HIGH_COST,0.1236360902490540849459003341,12.36360902490540849459003341,96.12495393348540857142857647,16,77.38260498544483780285714287,-6.378739923135162273981400,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-7,STRESS_COST,-1.657082311587693015403656349,-165.7082311587693015403656349,-12.60477742305968571428570974,16,147.0629464310857136571428571,-6.040507304623902168937068,STRESS_COLLAPSE
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-8,LOW_COST,-1.514472723371308184399995208,-151.4472723371308184399995208,-138.1711165542507571428571408,7,8.987916566602765235000000000,-4.288239216277296062142380,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-8,BASE_COST,-1.701700223158618814167970979,-170.1700223158618814167970979,-148.1979379027026571428571408,7,17.75688588753947643714285715,-4.215198525619747836797100,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-8,HIGH_COST,-2.047750920935395650913060624,-204.7750920935395650913060624,-166.1057387503011628571428552,7,34.59622859128054427714285715,-4.073124751957857957020350,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-8,STRESS_COST,-2.678973217924942519981939664,-267.8973217924942519981939664,-198.4081158986923199999999983,7,65.67972703427178672000000000,-3.809478859530145278193968,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-9,LOW_COST,-1.407963292094721955403660920,-140.7963292094721955403660920,-130.6243312310760392857142864,7,7.836058643349027877321428571,-2.335939335047128377330377,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-9,BASE_COST,-1.574035204708101534544957584,-157.4035204708101534544957584,-139.6665235254184485714285722,7,15.44130630009697792428571428,-2.295690645294726958781472,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-9,HIGH_COST,-1.891550480607846741293722097,-189.1550480607846741293722097,-156.9427208940435371428571434,7,29.99406876039325037714285715,-2.218258406347886609372209,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-9,STRESS_COST,-2.472561066907904429272503866,-247.2561066907904429272503866,-188.5023502073674400000000007,7,56.67943234832335984000000000,-2.074324135099643087250386,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-10,LOW_COST,-2.556789689697869822430349348,-255.6789689697869822430349348,-246.9163180127991107142857154,6,6.542622612555408107678571429,-2.220028344432463421070648,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-10,BASE_COST,-2.677868771193088046658684251,-267.7868771193088046658684251,-252.7240256772646300000000011,6,12.88028316537093564500000000,-2.182568276673239020868424,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-10,HIGH_COST,-2.908175818193131746254258751,-290.8175818193131746254258751,-263.7349532309547000000000011,6,24.97212404280965646000000000,-2.110504545548818165425874,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-10,STRESS_COST,-3.324922136695475623150820977,-332.4922136695475623150820977,-283.5024547368766057142857153,6,47.01320335461972681142857143,-1.976555578051229789367811,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-11,LOW_COST,-2.556789689697869822430349348,-255.6789689697869822430349348,-246.9163180127991107142857154,6,6.542622612555408107678571429,-2.220028344432463421070648,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-11,BASE_COST,-2.677868771193088046658684251,-267.7868771193088046658684251,-252.7240256772646300000000011,6,12.88028316537093564500000000,-2.182568276673239020868424,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-11,HIGH_COST,-2.908175818193131746254258751,-290.8175818193131746254258751,-263.7349532309547000000000011,6,24.97212404280965646000000000,-2.110504545548818165425874,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-11,STRESS_COST,-3.324922136695475623150820977,-332.4922136695475623150820977,-283.5024547368766057142857153,6,47.01320335461972681142857143,-1.976555578051229789367811,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-12,LOW_COST,-1.376568160492583963468774434,-137.6568160492583963468774434,-135.8485592102964557142857150,2,2.534722284519847708928571429,0.726465445557907076336843,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-12,BASE_COST,-1.417633834747827780853058527,-141.7633834747827780853058527,-137.4805630509737228571428579,2,4.999633910196386502857142857,0.716813486387331274694148,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-12,HIGH_COST,-1.496229351353049784257895651,-149.6229351353049784257895651,-140.5913741900453542857142864,2,9.729738286813543845714285714,0.698177341553919705639007,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-12,STRESS_COST,-1.640096805629433693861559402,-164.0096805629433693861559402,-146.2230209826084228571428578,2,18.44991640739527897142857143,0.663256827060332442415489,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-13,LOW_COST,-1.000630848689903228694897495,-100.0630848689903228694897495,-94.07319674952652642857142954,4,5.034120016438771373750000000,-0.955768103025025067168320,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-13,BASE_COST,-1.105856285731508882880091518,-110.5856285731508882880091518,-99.72249369899971714285714381,4,9.921723595997852820000000000,-0.941411278153318325152008,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-13,HIGH_COST,-1.307090835704348254860726889,-130.7090835704348254860726889,-110.5174005199008857142857152,4,19.27797052747241024571428572,-0.913712523061529526072688,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-13,STRESS_COST,-1.675303344147759315982485163,-167.5303344147759315982485163,-130.2286158634577314285714295,4,36.43980475974956602285714286,-0.861913791568634146819944,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-14,LOW_COST,-1.000630848689903228694897495,-100.0630848689903228694897495,-94.07319674952652642857142954,4,5.034120016438771373750000000,-0.955768103025025067168320,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-14,BASE_COST,-1.105856285731508882880091518,-110.5856285731508882880091518,-99.72249369899971714285714381,4,9.921723595997852820000000000,-0.941411278153318325152008,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-14,HIGH_COST,-1.307090835704348254860726889,-130.7090835704348254860726889,-110.5174005199008857142857152,4,19.27797052747241024571428572,-0.913712523061529526072688,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-14,STRESS_COST,-1.675303344147759315982485163,-167.5303344147759315982485163,-130.2286158634577314285714295,4,36.43980475974956602285714286,-0.861913791568634146819944,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-15,LOW_COST,-0.3572270221745108018948974908,-35.72270221745108018948974908,-30.97861189289248642857142909,3,3.788322221533568693750000000,-0.955768103025025067168320,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-15,BASE_COST,-0.4421690500305148395086629428,-44.21690500305148395086629428,-35.80979260437306857142857199,3,7.465701120525097054285714286,-0.941411278153318325152008,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-15,HIGH_COST,-0.6046662194890049803464411705,-60.46662194890049803464411705,-45.04966724135701142857142907,3,14.50324218448195708000000000,-0.913712523061529526072688,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-15,STRESS_COST,-0.9022805811100963692396280163,-90.22805811100963692396280163,-61.96172102515894285714285762,3,27.40442329428205992000000000,-0.861913791568634146819944,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-16,LOW_COST,0,0,0,0,0,0,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-16,BASE_COST,0,0,0,0,0,0,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-16,HIGH_COST,0,0,0,0,0,0,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-16,STRESS_COST,0,0,0,0,0,0,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-17,LOW_COST,0,0,0,0,0,0,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-17,BASE_COST,0,0,0,0,0,0,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-17,HIGH_COST,0,0,0,0,0,0,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-17,STRESS_COST,0,0,0,0,0,0,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-18,LOW_COST,-0.4998434183947592566142857208,-49.98434183947592566142857208,-48.20122174294929142857142922,1,1.261113862778609192857142857,-0.522006233748025040000000,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-18,BASE_COST,-0.5222728854418780850428571492,-52.22728854418780850428571492,-49.22805334451981142857142921,1,2.484946445125072735714285714,-0.514288754542924340000000,
FUTURES_LONG_SHORT_BASELINE_1X,ROLLING,90D-18,HIGH_COST,-0.5650626341767664058000000061,-56.50626341767664058000000061,-51.18084335385541714285714347,1,4.826022371236291457142857143,-0.499397692584931980000000,
