configuration,period,start,end,attribution_policy,net_return_percent,gross_return_percent,net_pnl,gross_pnl,trades,long_trades,short_trades,win_rate_percent,profit_factor,expectancy,median_trade_pnl,maximum_drawdown_percent,exposure_long_percent,exposure_short_percent,trading_fees,funding_paid,funding_received,net_funding,liquidations,positive,zero_trade,signal_count,stop_count,target_count,time_exit_count,forced_end_count,regime_distribution,best_trade_concentration_percent,top_3_concentration_percent,top_5_concentration_percent,result_without_best_trade,result_without_top_3,result_without_top_5,warning,window_days,step_days
FUTURES_SHORT_MIRRORED_1X,90D-33,2024-08-18T00:00:00+00:00,2024-11-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.5566380088892041847793130014,-0.5357812578118770285714285671,-55.66380088892041847793130014,-53.57812578118770285714285671,1,0,1,0,0E+26,-55.66380088892041847793130014,-55.66380088892041847793130014,0.55663800888920418477931300,0,1.342592592592592592592592593,2.407633409134092091428571428,0,0.321958301401376470640128,0.321958301401376470640128,0,False,False,1,1,0,0,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 17, ""TRENDING_UP"": 42}",0,0,0,-55.66380088892041847793130014,-55.66380088892041847793130014,-55.66380088892041847793130014,,90,30
FUTURES_SHORT_MIRRORED_1X,90D-34,2024-09-17T00:00:00+00:00,2024-12-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.407108229068704947736455856,-1.362169000150798314285714278,-140.7108229068704947736455856,-136.2169000150798314285714278,2,0,2,0,0E+25,-70.3554114534352473868227928,-70.3554114534352473868227928,1.407108229068704947736455850,0,1.435185185185185185185185185,4.815881193192039815714285714,0,0.321958301401376470640128,0.321958301401376470640128,0,False,False,2,2,0,0,0,"{""RANGING"": 2105, ""TRENDING_DOWN"": 13, ""TRENDING_UP"": 42}",0,0,0,-140.7108229068704947736455856,-140.7108229068704947736455856,-140.7108229068704947736455856,,90,30
FUTURES_SHORT_MIRRORED_1X,90D-35,2024-10-17T00:00:00+00:00,2025-01-14T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.6238890233751112949624619991,0.6749618275940064999999999991,62.38890233751112949624619991,67.49618275940064999999999991,4,0,4,50.0,1.340026004636498399365955171,15.59722558437778237406154998,16.35661980220038570134595718,0.9801362664957327501631035733,0,6.759259259259259259259259259,9.043348950866551375000000000,0,3.936068528977030871246200,3.936068528977030871246200,0,True,False,4,2,2,0,0,"{""RANGING"": 2088, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 42}",52.10498395068332498664994405,100,100,-65.72247642354478450374380009,-183.4827380458956322021499999,-183.4827380458956322021499999,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_SHORT_MIRRORED_1X,90D-36,2024-11-16T00:00:00+00:00,2025-02-13T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.821171333933843764439256142,5.927231539751656042857142850,582.1171333933843764439256142,592.7231539751656042857142850,7,0,7,71.42857142857142857142857143,4.172598902724985192228355720,83.15959048476919663484651631,128.111378761055913999990000,0.9801362664957327501631035733,0,6.944444444444444444444444444,14.61471014145448545785714286,0,4.008689559673257616068472,4.008689559673257616068472,0,True,False,7,2,5,0,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2109, ""TRENDING_DOWN"": 38}",25.18208886925036413039352861,67.88509905034552676536757015,100,389.3230933846783478324970430,62.3889023375111294962461999,-183.4827380458956322021499999,,90,30
FUTURES_SHORT_MIRRORED_1X,90D-37,2024-12-16T00:00:00+00:00,2025-03-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,3.362096970403929109728781033,3.573281674574666628571428559,336.2096970403929109728781033,357.3281674574666628571428559,12,0,12,50.0,1.549938952891840530078133919,28.01747475336607591440650861,9.66227279720264589598524267,4.727774447484222522118218999,0,10.41666666666666666666666667,25.27976498241096844857142857,0.090850261897699769313522,4.252144827234916333620198,4.161294565337216564306676,0,True,False,12,6,6,0,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2064, ""TRENDING_DOWN"": 78, ""TRENDING_UP"": 5}",20.34619760711744808686036338,59.08192995467689312924406923,87.57236710675286359967084950,143.4156570316868823614495321,-223.6317134985916272119441679,-493.5979541804077023519341679,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_SHORT_MIRRORED_1X,90D-38,2025-01-15T00:00:00+00:00,2025-04-14T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.810901492708090928839176174,2.059527477938399042857142843,181.0901492708090928839176174,205.9527477938399042857142843,12,0,12,41.66666666666666666666666667,1.256369772908892131647493977,15.09084577256742440699313478,-95.5969749133938683120000002,4.864706584214020532073974277,0,5.509259259259259259259259259,24.74609299115845117785714286,0.432581830130245686313522,0.316076298257885462373998,-0.116505531872360223939524,0,True,False,12,7,5,0,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2062, ""TRENDING_DOWN"": 80, ""TRENDING_UP"": 5}",21.72441632265672711363032080,63.51099045220462204728427824,100,-11.7038907378969357275109538,-382.5402034335287169657617967,-706.3631067581603304829046536,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_SHORT_MIRRORED_1X,90D-39,2025-02-14T00:00:00+00:00,2025-05-14T23:59:59.999999+00:00,TRADE_EXIT_TIME,-3.386380817850641540637617969,-3.192742234219250500000000008,-338.6380817850641540637617969,-319.2742234219250500000000008,9,0,9,22.22222222222222222222222222,0.5205892287619082906846694997,-37.62645353167379489597353299,-101.3562606551327865404563796,5.113020597510688807055898754,0,5.324074074074074074074074074,19.17473180057051709500000000,0.432581830130245686313522,0.243455267561658717551726,-0.189126562568586968761796,0,False,False,9,7,2,0,0,"{""RANGING"": 2024, ""TRENDING_DOWN"": 72, ""TRENDING_UP"": 64}",50.51518687987450427169098173,100,100,-524.3950653542888781057617967,-706.3631067581603304829046536,-706.3631067581603304829046536,,90,30
FUTURES_SHORT_MIRRORED_1X,90D-40,2025-03-16T00:00:00+00:00,2025-06-13T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.07683623414122612297000000620,-0.01240462670333980000000000610,-7.68362341412261229700000062,-1.24046267033398000000000061,3,0,3,33.33333333333333333333333333,0.9602791599243478899592565641,-2.56120780470753743233333354,-91.99359212880502257828571452,1.899128432922451039763767197,0,1.759259259259259259259259259,6.101429175556086380000000000,0.341731568232545917000000,0,-0.341731568232545917000000,0,False,False,3,2,1,0,0,"{""RANGING"": 2062, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 68}",100,100,100,-193.4406069833473363390000004,-193.4406069833473363390000004,-193.4406069833473363390000004,,90,30
FUTURES_SHORT_MIRRORED_1X,90D-41,2025-04-15T00:00:00+00:00,2025-07-13T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.012036913941427374228469319,-0.9885329048162221714285714331,-101.2036913941427374228469319,-98.85329048162221714285714331,1,0,1,0,0E+25,-101.2036913941427374228469319,-101.2036913941427374228469319,1.012036913941427374228469320,0,1.898148148148148148148148148,2.439977166850195748571428572,0,0.089576254329675468581640,0.089576254329675468581640,0,False,False,1,1,0,0,0,"{""RANGING"": 2060, ""TRENDING_DOWN"": 17, ""TRENDING_UP"": 83}",0,0,0,-101.2036913941427374228469319,-101.2036913941427374228469319,-101.2036913941427374228469319,,90,30
FUTURES_SHORT_MIRRORED_1X,90D-42,2025-05-15T00:00:00+00:00,2025-08-12T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.012036913941427374228469319,-0.9885329048162221714285714331,-101.2036913941427374228469319,-98.85329048162221714285714331,1,0,1,0,0E+25,-101.2036913941427374228469319,-101.2036913941427374228469319,1.012036913941427374228469320,0,1.898148148148148148148148148,2.439977166850195748571428572,0,0.089576254329675468581640,0.089576254329675468581640,0,False,False,1,1,0,0,0,"{""RANGING"": 2076, ""TRENDING_DOWN"": 17, ""TRENDING_UP"": 67}",0,0,0,-101.2036913941427374228469319,-101.2036913941427374228469319,-101.2036913941427374228469319,,90,30
FUTURES_SHORT_MIRRORED_1X,90D-43,2025-06-14T00:00:00+00:00,2025-09-11T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.012036913941427374228469319,-0.9885329048162221714285714331,-101.2036913941427374228469319,-98.85329048162221714285714331,1,0,1,0,0E+25,-101.2036913941427374228469319,-101.2036913941427374228469319,1.012036913941427374228469320,0,1.898148148148148148148148148,2.439977166850195748571428572,0,0.089576254329675468581640,0.089576254329675468581640,0,False,False,1,1,0,0,0,"{""RANGING"": 2060, ""TRENDING_DOWN"": 15, ""TRENDING_UP"": 85}",0,0,0,-101.2036913941427374228469319,-101.2036913941427374228469319,-101.2036913941427374228469319,,90,30
FUTURES_SHORT_MIRRORED_1X,90D-44,2025-07-14T00:00:00+00:00,2025-10-11T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.637200043770318429371428575,1.660394818715877257142857146,163.7200043770318429371428575,166.0394818715877257142857146,1,0,1,100,,163.7200043770318429371428575,163.7200043770318429371428575,0,0,1.203703703703703703703703704,2.319477494555882777142857142,0,0,0,0,True,False,2,0,1,0,0,"{""RANGING"": 2079, ""TRENDING_DOWN"": 11, ""TRENDING_UP"": 70}",100,100,100,0E-25,0E-25,0E-25,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_SHORT_MIRRORED_1X,90D-45,2025-08-13T00:00:00+00:00,2025-11-10T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.115340784898432673933237833,1.201520954407909857142857145,111.5340784898432673933237833,120.1520954407909857142857145,4,0,4,50.0,1.548910054293075343716832338,27.88351962246081684833094582,24.9627579532541299780904629,0.9997550981274130695118179778,0,2.777777777777777777777777778,8.744264112571117827142857142,0.236317375367718179681506,0.362564536991117685862432,0.126247161623399506180926,0,True,False,4,2,2,0,0,"{""RANGING"": 2108, ""TRENDING_DOWN"": 25, ""TRENDING_UP"": 27}",52.01985664446465066178702414,100,100,-52.1859258871885755438190742,-203.1919029675720433982529348,-203.1919029675720433982529348,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_SHORT_MIRRORED_1X,90D-46,2025-09-12T00:00:00+00:00,2025-12-10T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.369196315921345922546240209,1.4915685472363143000000000,136.9196315921345922546240209,149.1568547236314300000000000,7,0,7,42.85714285714285714285714286,1.373851115779810839323155876,19.55994737030494175066057441,-60.45595118046409555714285727,1.583006389619167077345562657,0,11.01851851851851851851851852,15.93278681748345028500000000,0.236317375367718179681506,3.931881061354330719305527,3.695563685986612539624021,0,True,False,7,4,3,0,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 53, ""TRENDING_UP"": 6}",37.45020581799864391879885955,100,100,-51.5150856757824551128443333,-366.2410671331977659044210514,-366.2410671331977659044210514,RESULT_DEPENDS_ON_FEW_TRADES,90,30
FUTURES_SHORT_MIRRORED_1X,180D-1,2022-01-05T04:00:00+00:00,2022-06-29T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.499619428519861759823819919,6.023459216020396642857142851,549.9619428519861759823819919,602.3459216020396642857142851,25,0,25,44.00,1.386356034994688263694475391,21.99847771407944703929527968,-78.26908035158154773571428543,5.498775324790709518995095377,0,12.08530805687203791469194313,52.71749198105901585785714287,2.823974899879308569666462,3.157488130884836124191312,0.333513231005527554524850,0,True,False,27,14,11,0,0,"{""HIGH_VOLATILITY"": 31, ""RANGING"": 3906, ""TRENDING_DOWN"": 241, ""TRENDING_UP"": 42}",10.41011885814109045964365365,30.90170555681432108260482651,51.12599018311157138893681798,344.5264858503297939284737964,-59.8587604179067548543693027,-458.9690118331205510436852191,RESULT_DEPENDS_ON_FEW_TRADES,180,60
FUTURES_SHORT_MIRRORED_1X,180D-2,2022-03-02T00:00:00+00:00,2022-08-28T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.413468234129921265757229506,1.965744426169627842857142868,141.3468234129921265757229506,196.5744426169627842857142868,23,0,23,39.13043478260869565217391304,1.100508149261311787904379990,6.145514061434440285900997852,-90.91207334927887179028571466,3.305287320758098126983673683,0,10.85648148148148148148148148,51.14513860436898257785714287,6.053894069135471976069310,1.971413469533796843935117,-4.082480599601675132134193,0,True,False,24,14,9,0,0,"{""HIGH_VOLATILITY"": 31, ""RANGING"": 3941, ""TRENDING_DOWN"": 235, ""TRENDING_UP"": 113}",13.09964900626538931693749236,39.06889470260594911053997218,62.77469437440165807324518977,-61.3923627457321812002770495,-463.3102870438463175998646360,-830.1975624512197686531257492,RESULT_DEPENDS_ON_FEW_TRADES,180,60
FUTURES_SHORT_MIRRORED_1X,180D-3,2022-05-01T00:00:00+00:00,2022-10-27T23:59:59.999999+00:00,TRADE_EXIT_TIME,2.193956001498343648782822978,2.717408152416378214285714303,219.3956001498343648782822978,271.7408152416378214285714303,22,0,22,40.90909090909090909090909091,1.166676589497952573406796123,9.972527279537925676285558991,-84.8696141921453057295007453,3.292029557031742986196637950,0,10.06944444444444444444444444,48.59237251774439683928571429,6.227255463478536951157431,2.474412889419477240154013,-3.752842574059059711003418,0,True,False,23,13,9,0,0,"{""HIGH_VOLATILITY"": 31, ""RANGING"": 3907, ""TRENDING_DOWN"": 251, ""TRENDING_UP"": 131}",13.20182303814596914739543956,39.37362244691221554140800005,63.26432151030706025013579272,16.6564139911100571022822977,-385.2615103070040792973052888,-752.1487857143775303505664020,RESULT_DEPENDS_ON_FEW_TRADES,180,60
FUTURES_SHORT_MIRRORED_1X,180D-4,2022-06-30T00:00:00+00:00,2022-12-26T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.746841556669410012614570619,-2.366280720150911999999999989,-274.6841556669410012614570619,-236.6280720150911999999999989,14,0,14,28.57142857142857142857142857,0.7083521751426558110486695867,-19.62029683335292866153264728,-82.6652241333125717674786827,4.366613358825987640858789748,0,8.842592592592592592592592593,34.23156307559966097000000000,6.540006928524149600533048,2.715486352274009309075985,-3.824520576250140291457063,0,False,False,13,10,4,0,0,"{""RANGING"": 4057, ""TRENDING_DOWN"": 154, ""TRENDING_UP"": 109}",29.70440423836865917096827086,80.34905197939334165337948985,100,-472.8573663808482474968856329,-810.7336074855202841511467459,-941.8350910084765763069510989,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-5,2022-08-29T00:00:00+00:00,2023-02-24T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.488418629990138505956242187,-1.319753011090726485714285725,-148.8418629990138505956242187,-131.9753011090726485714285725,7,0,7,28.57142857142857142857142857,0.6886912600151114243065205367,-21.26312328557340722794631696,-87.48602886913558320101569938,2.763207406196305848962048033,0,4.467592592592592592592592593,15.92975155658252020428571429,3.037013843603792636772620,2.100203510245110816862688,-0.936810333358681819909932,0,False,False,7,5,2,0,0,"{""RANGING"": 4225, ""TRENDING_DOWN"": 67, ""TRENDING_UP"": 28}",60.18476797107021994426276926,100,100,-347.0150737129210968310527897,-478.1165572358773889868571427,-478.1165572358773889868571427,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-6,2022-10-28T00:00:00+00:00,2023-04-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.766531027821677955942556451,-2.618391527042579157142857162,-276.6531027821677955942556451,-261.8391527042579157142857162,6,0,6,16.66666666666666666666666667,0.4173593692708130934319121115,-46.10885046369463259904260752,-89.7430568631403021619427032,3.628103445429383428751763348,0,3.078703703703703703703703704,13.31866773648627037785714285,2.494329229317079130301414,0.999046887893469628188628,-1.495282341423609502112786,0,False,False,6,5,1,0,0,"{""RANGING"": 4254, ""TRENDING_DOWN"": 39, ""TRENDING_UP"": 27}",100,100,100,-474.8263134960750418296842161,-474.8263134960750418296842161,-474.8263134960750418296842161,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-7,2022-12-27T00:00:00+00:00,2023-06-24T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.9200008485714502112286970706,-0.8944595216602631142857142935,-92.00008485714502112286970706,-89.44595216602631142857142935,1,0,1,0,0E+26,-92.00008485714502112286970706,-92.00008485714502112286970706,0.9200008485714502112286970700,0,0.3935185185185185185185185185,2.613542410032003955714285714,0,0.059409718913294261416008,0.059409718913294261416008,0,False,False,1,1,0,0,0,"{""RANGING"": 4282, ""TRENDING_DOWN"": 7, ""TRENDING_UP"": 31}",0,0,0,-92.00008485714502112286970706,-92.00008485714502112286970706,-92.00008485714502112286970706,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-8,2023-02-25T00:00:00+00:00,2023-08-23T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.460420688968945904200125649,-1.403844892279612371428571443,-146.0420688968945904200125649,-140.3844892279612371428571443,2,0,2,0,0E+25,-73.02103444844729521000628245,-73.02103444844729521000628245,1.460420688968945904200125650,0,0.9027777777777777777777777778,5.184831095897095298571428572,0.532158291949552240000000,0.059409718913294261416008,-0.472748573036257978583992,0,False,False,2,2,0,0,0,"{""RANGING"": 4287, ""TRENDING_DOWN"": 12, ""TRENDING_UP"": 21}",0,0,0,-146.0420688968945904200125649,-146.0420688968945904200125649,-146.0420688968945904200125649,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-9,2023-04-26T00:00:00+00:00,2023-10-22T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.5404198403974956929714285780,-0.5093853706193492571428571494,-54.04198403974956929714285780,-50.93853706193492571428571494,1,0,1,0,0E+26,-54.04198403974956929714285780,-54.04198403974956929714285780,0.5404198403974956929714285800,0,0.5092592592592592592592592593,2.571288685865091342857142858,0.532158291949552240000000,0,-0.532158291949552240000000,0,False,False,1,1,0,0,0,"{""RANGING"": 4311, ""TRENDING_DOWN"": 5, ""TRENDING_UP"": 4}",0,0,0,-54.04198403974956929714285780,-54.04198403974956929714285780,-54.04198403974956929714285780,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-10,2023-06-25T00:00:00+00:00,2023-12-21T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.5404198403974956929714285780,-0.5093853706193492571428571494,-54.04198403974956929714285780,-50.93853706193492571428571494,1,0,1,0,0E+26,-54.04198403974956929714285780,-54.04198403974956929714285780,0.5404198403974956929714285800,0,0.5092592592592592592592592593,2.571288685865091342857142858,0.532158291949552240000000,0,-0.532158291949552240000000,0,False,False,1,1,0,0,0,"{""RANGING"": 4301, ""TRENDING_DOWN"": 5, ""TRENDING_UP"": 14}",0,0,0,-54.04198403974956929714285780,-54.04198403974956929714285780,-54.04198403974956929714285780,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-11,2023-08-24T00:00:00+00:00,2024-02-19T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.5969087466430463002497142890,-0.5967050913957754285714285747,-59.69087466430463002497142890,-59.67050913957754285714285747,1,0,1,0,0E+26,-59.69087466430463002497142890,-59.69087466430463002497142890,0.5969087466430463002497142900,0,1.759259259259259259259259259,2.562144166894603971428571428,0,2.541778642167516803600000,2.541778642167516803600000,0,False,False,1,1,0,0,0,"{""RANGING"": 4287, ""TRENDING_DOWN"": 8, ""TRENDING_UP"": 25}",0,0,0,-59.69087466430463002497142890,-59.69087466430463002497142890,-59.69087466430463002497142890,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-12,2023-10-23T00:00:00+00:00,2024-04-19T23:59:59.999999+00:00,TRADE_EXIT_TIME,-3.990842728070235251490285722,-3.871026203086037071428571436,-399.0842728070235251490285722,-387.1026203086037071428571436,7,0,7,14.28571428571428571428571429,0.2827995511101529345444912483,-57.01203897243193216414693889,-99.9601903158243064481428575,3.990842728070235251490285720,0,3.402777777777777777777777778,16.11390431185283581357142857,0,4.132251813433017807400000,4.132251813433017807400000,0,False,False,7,6,1,0,0,"{""RANGING"": 4247, ""TRENDING_DOWN"": 40, ""TRENDING_UP"": 33}",100,100,100,-556.4473271381315478690285723,-556.4473271381315478690285723,-556.4473271381315478690285723,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-13,2023-12-22T00:00:00+00:00,2024-06-18T23:59:59.999999+00:00,TRADE_EXIT_TIME,-5.575293451074429989076279362,-5.408046211438348771428571436,-557.5293451074429989076279362,-540.8046211438348771428571436,9,0,9,11.11111111111111111111111111,0.2201213139973161130007498393,-61.94770501193811098973643736,-89.70608623959846942948571461,5.575293451074429989076279360,0,3.680555555555555555555555556,21.03530705832751064857142857,0,4.310583094719388883800636,4.310583094719388883800636,0,False,False,9,8,1,0,0,"{""RANGING"": 4233, ""TRENDING_DOWN"": 49, ""TRENDING_UP"": 38}",100,100,100,-714.8923994385510216276279363,-714.8923994385510216276279363,-714.8923994385510216276279363,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-14,2024-02-20T00:00:00+00:00,2024-08-17T23:59:59.999999+00:00,TRADE_EXIT_TIME,-5.461673869554599386833091838,-5.175924252629312814285714280,-546.1673869554599386833091838,-517.5924252629312814285714280,14,0,14,21.42857142857142857142857143,0.4626956987743604218649320405,-39.01195621110428133452208456,-92.0000182351964507267814883,6.630719681860164871867337700,0,3.495370370370370370370370370,31.13308610979130460071428572,0.119711905213007120146844,2.677836322475654466123374,2.558124417262647345976530,0,False,False,14,11,3,0,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 4212, ""TRENDING_DOWN"": 75, ""TRENDING_UP"": 27}",39.05635121012921989512743934,100,100,-729.8603739991913807861663269,-1016.495467670001640619737756,-1016.495467670001640619737756,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-15,2024-04-20T00:00:00+00:00,2024-10-16T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.624377897016614620371833406,-2.437384398750928199999999985,-262.4377897016614620371833406,-243.7384398750928199999999985,9,0,9,22.22222222222222222222222222,0.5439059692352112575265456726,-29.15975441129571800413148229,-76.34932044954442024645650721,3.236785700432975920626766260,0,2.523148148148148148148148148,19.98895937396716485000000001,0.119711905213007120146844,1.409321452611529932963502,1.289609547398522812816658,0,False,False,9,7,2,0,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 4235, ""TRENDING_DOWN"": 60, ""TRENDING_UP"": 19}",58.69441361114813273069164681,100,100,-446.1307767453929041400404837,-575.4028160850951412536119126,-575.4028160850951412536119126,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-16,2024-06-19T00:00:00+00:00,2024-12-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.890397394191920645742982620,-1.726752132737537785714285697,-189.0397394191920645742982620,-172.6752132737537785714285697,8,0,8,25.00,0.6234303889188231103916236108,-23.62996742739900807178728275,-77.9932847650168812878571427,3.318685236294020358087571771,0,2.291666666666666666666666667,17.47580441155043773928571429,0.119711905213007120146844,1.230990171325158856562866,1.111278266112151736416022,0,False,False,8,6,2,0,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 4217, ""TRENDING_DOWN"": 55, ""TRENDING_UP"": 42}",58.69441361114813273069164681,100,100,-372.7327264629235066771554051,-502.0047658026257437907268340,-502.0047658026257437907268340,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-17,2024-08-18T00:00:00+00:00,2025-02-13T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.264533325044639579659943140,5.391450281939779014285714283,526.4533325044639579659943140,539.1450281939779014285714283,8,0,8,62.500,3.201383866349656234597720800,65.80666656305799474574928925,122.9358201917033808491980999,1.407108229068704947736455850,0,4.143518518518518518518518519,17.02234355058857754928571429,0,4.330647861074634086708600,4.330647861074634086708600,0,True,False,8,3,5,0,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 4210, ""TRENDING_DOWN"": 55, ""TRENDING_UP"": 42}",25.18208886925036413039352861,67.88509905034552676536757015,100,333.6592924957579293545657428,6.7251014485907110183148997,-239.1465389348160506800813001,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-18,2024-10-17T00:00:00+00:00,2025-04-14T23:59:59.999999+00:00,TRADE_EXIT_TIME,2.434790516083202223801638173,2.734489305532405542857142842,243.4790516083202223801638173,273.4489305532405542857142842,16,0,16,43.7500,1.273619361184896362243809386,15.21744072552001389876023858,-88.5203070733775494370000000,4.836510625239839295697770442,0,6.134259259259259259259259259,33.78944194202500255285714286,0.432581830130245686313522,4.252144827234916333620198,3.819562997104670647306676,0,True,False,16,9,7,0,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 4150, ""TRENDING_DOWN"": 110, ""TRENDING_UP"": 47}",17.01136546272033970113723547,49.73246016994344646089794914,78.30528199268086040358575623,50.6850115996141937687352461,-320.1513010960175874695155968,-643.9742044206492009866584537,RESULT_DEPENDS_ON_FEW_TRADES,180,60
FUTURES_SHORT_MIRRORED_1X,180D-19,2024-12-16T00:00:00+00:00,2025-06-13T23:59:59.999999+00:00,TRADE_EXIT_TIME,3.285260736262702986758781027,3.560877047871326828571428553,328.5260736262702986758781027,356.0877047871326828571428553,15,0,15,46.66666666666666666666666667,1.408208939084872130670828006,21.90173824175135324505854018,-91.99359212880502257828571452,4.798596917657257764005319003,0,6.087962962962962962962962963,31.38119415796705482857142857,0.432581830130245686313522,4.252144827234916333620198,3.819562997104670647306676,0,True,False,15,8,7,0,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 4126, ""TRENDING_DOWN"": 108, ""TRENDING_UP"": 73}",17.01136546272033970113723547,49.73246016994344646089794914,78.30528199268086040358575623,135.7320336175642700644495315,-235.1042790780675111738013114,-558.9271824026991246909441683,RESULT_DEPENDS_ON_FEW_TRADES,180,60
FUTURES_SHORT_MIRRORED_1X,180D-20,2025-02-14T00:00:00+00:00,2025-08-12T23:59:59.999999+00:00,TRADE_EXIT_TIME,-4.398417731792068914866087288,-4.181275139035472671428571441,-439.8417731792068914866087288,-418.1275139035472671428571441,10,0,10,20.0,0.4553493603432481282742688846,-43.98417731792068914866087288,-101.2799760246377619816516558,6.106970794394128978981187075,0,3.611111111111111111111111111,21.61470896742071284357142857,0.432581830130245686313522,0.333031521891334186133366,-0.099550308238911500180156,0,False,False,10,8,2,0,0,"{""RANGING"": 4100, ""TRENDING_DOWN"": 89, ""TRENDING_UP"": 131}",50.51518687987450427169098173,100,100,-625.5987567484316155286087286,-807.5667981523030679057515855,-807.5667981523030679057515855,,180,60
FUTURES_SHORT_MIRRORED_1X,180D-21,2025-04-15T00:00:00+00:00,2025-10-11T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.6251631298288910551429592560,0.6718619138996550857142857129,62.5163129828891055142959256,67.18619138996550857142857129,2,0,2,50.0,1.617727595917586245720071984,31.2581564914445527571479628,31.2581564914445527571479628,1.012036913941427374228469320,0,1.550925925925925925925925926,4.759454661406078525714285714,0,0.089576254329675468581640,0.089576254329675468581640,0,True,False,3,1,1,0,0,"{""RANGING"": 4139, ""TRENDING_DOWN"": 28, ""TRENDING_UP"": 153}",100,100,100,-101.2036913941427374228469319,-101.2036913941427374228469319,-101.2036913941427374228469319,RESULT_DEPENDS_ON_FEW_TRADES,180,60
FUTURES_SHORT_MIRRORED_1X,180D-22,2025-06-14T00:00:00+00:00,2025-12-10T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.3571594019799185483177708903,0.5030356424200921285714285669,35.71594019799185483177708903,50.30356424200921285714285669,8,0,8,37.500,1.076406761540150750270232896,4.464492524748981853972136129,-80.76820617716965172769789605,1.598714770829106788181357050,0,6.458333333333333333333333333,18.37276398433364603357142857,0.236317375367718179681506,4.021457315684006187887167,3.785139940316288008205661,0,True,False,8,5,3,0,0,"{""RANGING"": 4161, ""TRENDING_DOWN"": 68, ""TRENDING_UP"": 91}",37.45020581799864391879885955,100,100,-152.7187770699251925356912652,-467.4447585273405033272679833,-467.4447585273405033272679833,RESULT_DEPENDS_ON_FEW_TRADES,180,60
