timestamp,market,mode,variant_id,period,side,signal_created,first_failure_code,declaration,return_after_1_candles_percent,return_after_3_candles_percent,return_after_6_candles_percent,return_after_12_candles_percent,return_after_24_candles_percent,mfe_percent,mae_percent
2022-06-14T08:59:59.999000+00:00,FUTURES,SHORT,CALIBRATION_BASE,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.308039561702302294086264210,3.614724832765625641236098000,-0.299585504986251898058850100,2.448393318832847703861780280,15.54561497106742725817704272,16.11523782164402675749989740,-4.149054048508228341609553900
2022-06-15T02:59:59.999000+00:00,FUTURES,SHORT,CALIBRATION_BASE,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.617961943205508351398267430,6.748394920223589896926054200,14.53832673028845754532844957,8.138771916710271679997342170,-1.188548077641840879077068700,15.91126172144286912681999020,-4.426947067666674972383491600
2022-05-28T09:59:59.999000+00:00,FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,SHORT,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,-0.254505081561192245281407500,-1.684174566572721837902468200,-2.152190622598001537279016100,-1.540125829134284168872946700,-1.290175648361659122612235600,0.3359239331568309277763543700,-3.016483047228627551456144800
2022-06-14T08:59:59.999000+00:00,FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.308039561702302294086264210,3.614724832765625641236098000,-0.299585504986251898058850100,2.448393318832847703861780280,15.54561497106742725817704272,16.11523782164402675749989740,-4.149054048508228341609553900
2022-06-15T02:59:59.999000+00:00,FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,SHORT,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.617961943205508351398267430,6.748394920223589896926054200,14.53832673028845754532844957,8.138771916710271679997342170,-1.188548077641840879077068700,15.91126172144286912681999020,-4.426947067666674972383491600
2022-06-15T03:59:59.999000+00:00,FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,3.059353331002072547698448570,3.170230368367634139892705140,12.09668477658276970839339173,4.511842520490929405443209630,-3.137820157445393059097460900,13.65066910027548679283904919,-7.234300237959180192243724800
2022-05-28T09:59:59.999000+00:00,FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,SHORT,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,-0.254505081561192245281407500,-1.684174566572721837902468200,-2.152190622598001537279016100,-1.540125829134284168872946700,-1.290175648361659122612235600,0.3359239331568309277763543700,-3.016483047228627551456144800
2022-06-14T08:59:59.999000+00:00,FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,SHORT,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.308039561702302294086264210,3.614724832765625641236098000,-0.299585504986251898058850100,2.448393318832847703861780280,15.54561497106742725817704272,16.11523782164402675749989740,-4.149054048508228341609553900
2022-06-14T09:59:59.999000+00:00,FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,0.4310091326886400107542239700,-0.587281449803819429858094700,-5.022558665131949287112574900,1.823177033010426556211824610,13.40833284323198037354124833,14.93912941196239382304260521,-6.609646874973744570377154000
2022-06-15T02:59:59.999000+00:00,FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,SHORT,False,VOLUME_REJECTED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.617961943205508351398267430,6.748394920223589896926054200,14.53832673028845754532844957,8.138771916710271679997342170,-1.188548077641840879077068700,15.91126172144286912681999020,-4.426947067666674972383491600
2022-06-15T03:59:59.999000+00:00,FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,3.059353331002072547698448570,3.170230368367634139892705140,12.09668477658276970839339173,4.511842520490929405443209630,-3.137820157445393059097460900,13.65066910027548679283904919,-7.234300237959180192243724800
2022-05-28T09:59:59.999000+00:00,FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,-0.254505081561192245281407500,-1.684174566572721837902468200,-2.152190622598001537279016100,-1.540125829134284168872946700,-1.290175648361659122612235600,0.3359239331568309277763543700,-3.016483047228627551456144800
2022-06-14T08:59:59.999000+00:00,FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.308039561702302294086264210,3.614724832765625641236098000,-0.299585504986251898058850100,2.448393318832847703861780280,15.54561497106742725817704272,16.11523782164402675749989740,-4.149054048508228341609553900
2022-06-15T02:59:59.999000+00:00,FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.617961943205508351398267430,6.748394920223589896926054200,14.53832673028845754532844957,8.138771916710271679997342170,-1.188548077641840879077068700,15.91126172144286912681999020,-4.426947067666674972383491600
2022-06-15T14:59:59.999000+00:00,FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,-1.226943942133815551537070500,-0.705244122965641952983725100,-6.637432188065099457504520800,-10.15370705244122965641952980,0.6871609403254972875226039800,5.733273056057866184448462930,-13.67902350813743218806509950
2022-05-28T09:59:59.999000+00:00,FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,-0.254505081561192245281407500,-1.684174566572721837902468200,-2.152190622598001537279016100,-1.540125829134284168872946700,-1.290175648361659122612235600,0.3359239331568309277763543700,-3.016483047228627551456144800
2022-06-14T08:59:59.999000+00:00,FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.308039561702302294086264210,3.614724832765625641236098000,-0.299585504986251898058850100,2.448393318832847703861780280,15.54561497106742725817704272,16.11523782164402675749989740,-4.149054048508228341609553900
2022-06-15T02:59:59.999000+00:00,FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,2.617961943205508351398267430,6.748394920223589896926054200,14.53832673028845754532844957,8.138771916710271679997342170,-1.188548077641840879077068700,15.91126172144286912681999020,-4.426947067666674972383491600
2022-05-28T09:59:59.999000+00:00,FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,SHORT,False,PRICE_OVEREXTENDED,POST_EVENT_ONLY_NO_STRATEGY_ACCESS,-0.254505081561192245281407500,-1.684174566572721837902468200,-2.152190622598001537279016100,-1.540125829134284168872946700,-1.290175648361659122612235600,0.3359239331568309277763543700,-3.016483047228627551456144800
