market,mode,variant_id,period,stage,entered_count,passed_count,failed_count,pass_percent_from_previous,pass_percent_from_evaluated,dominant_failure_reason
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,pullback_started,310,22,288,7.096774193548387096774193548,0.1262916188289322617680826636,NO_PULLBACK
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,pullback_age_valid,22,20,2,90.90909090909090909090909091,0.1148105625717566016073478760,PULLBACK_TOO_OLD
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,pullback_depth_min,20,20,0,100,0.1148105625717566016073478760,PULLBACK_TOO_SHALLOW
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,pullback_depth_max,20,20,0,100,0.1148105625717566016073478760,PULLBACK_TOO_DEEP
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,long_ema_not_crossed,20,20,0,100,0.1148105625717566016073478760,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,resumption_cross,20,4,16,20.0,0.02296211251435132032146957520,RESUMPTION_NOT_CONFIRMED
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,directional_close_confirmation,4,4,0,100,0.02296211251435132032146957520,DIRECTIONAL_CLOSE_REJECTED
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,entry_extension_valid,4,2,2,50.0,0.01148105625717566016073478760,PRICE_OVEREXTENDED
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,volume_valid,2,0,2,0,0,VOLUME_REJECTED
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,SHORT,EXTENSION_1_5,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,regime_matched,17420,441,16979,2.531572904707233065442020666,2.531572904707233065442020666,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,ema_alignment,441,441,0,100,2.531572904707233065442020666,EMA_ALIGNMENT_REJECTED
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,price_long_ema_side,441,441,0,100,2.531572904707233065442020666,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,trend_persistence,441,311,130,70.52154195011337868480725624,1.785304247990815154994259472,TREND_PERSISTENCE_TOO_SHORT
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,pullback_started,311,23,288,7.395498392282958199356913183,0.1320321469575200918484500574,NO_PULLBACK
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,pullback_age_valid,23,21,2,91.30434782608695652173913043,0.1205510907003444316877152698,PULLBACK_TOO_OLD
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,pullback_depth_min,21,21,0,100,0.1205510907003444316877152698,PULLBACK_TOO_SHALLOW
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,pullback_depth_max,21,21,0,100,0.1205510907003444316877152698,PULLBACK_TOO_DEEP
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,long_ema_not_crossed,21,21,0,100,0.1205510907003444316877152698,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,resumption_cross,21,5,16,23.80952380952380952380952381,0.02870264064293915040183696900,RESUMPTION_NOT_CONFIRMED
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,directional_close_confirmation,5,5,0,100,0.02870264064293915040183696900,DIRECTIONAL_CLOSE_REJECTED
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,entry_extension_valid,5,3,2,60.0,0.01722158438576349024110218140,PRICE_OVEREXTENDED
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,volume_valid,3,0,3,0,0,VOLUME_REJECTED
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,SHORT,EXTENSION_2_0,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,regime_matched,17420,439,16981,2.520091848450057405281285878,2.520091848450057405281285878,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,ema_alignment,439,439,0,100,2.520091848450057405281285878,EMA_ALIGNMENT_REJECTED
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,price_long_ema_side,439,439,0,100,2.520091848450057405281285878,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,trend_persistence,439,309,130,70.38724373576309794988610478,1.773823191733639494833524684,TREND_PERSISTENCE_TOO_SHORT
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_started,309,21,288,6.796116504854368932038834951,0.1205510907003444316877152698,NO_PULLBACK
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_age_valid,21,21,0,100,0.1205510907003444316877152698,PULLBACK_TOO_OLD
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_depth_min,21,21,0,100,0.1205510907003444316877152698,PULLBACK_TOO_SHALLOW
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_depth_max,21,20,1,95.23809523809523809523809524,0.1148105625717566016073478760,PULLBACK_TOO_DEEP
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,long_ema_not_crossed,20,20,0,100,0.1148105625717566016073478760,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,resumption_cross,20,4,16,20.0,0.02296211251435132032146957520,RESUMPTION_NOT_CONFIRMED
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,directional_close_confirmation,4,4,0,100,0.02296211251435132032146957520,DIRECTIONAL_CLOSE_REJECTED
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,entry_extension_valid,4,0,4,0,0,PRICE_OVEREXTENDED
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,regime_matched,17420,438,16982,2.514351320321469575200918485,2.514351320321469575200918485,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,ema_alignment,438,438,0,100,2.514351320321469575200918485,EMA_ALIGNMENT_REJECTED
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,price_long_ema_side,438,438,0,100,2.514351320321469575200918485,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,trend_persistence,438,308,130,70.31963470319634703196347032,1.768082663605051664753157290,TREND_PERSISTENCE_TOO_SHORT
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,pullback_started,308,20,288,6.493506493506493506493506494,0.1148105625717566016073478760,NO_PULLBACK
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,pullback_age_valid,20,19,1,95.00,0.1090700344431687715269804822,PULLBACK_TOO_OLD
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,pullback_depth_min,19,19,0,100,0.1090700344431687715269804822,PULLBACK_TOO_SHALLOW
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,pullback_depth_max,19,19,0,100,0.1090700344431687715269804822,PULLBACK_TOO_DEEP
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,long_ema_not_crossed,19,19,0,100,0.1090700344431687715269804822,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,resumption_cross,19,3,16,15.78947368421052631578947368,0.01722158438576349024110218140,RESUMPTION_NOT_CONFIRMED
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,directional_close_confirmation,3,3,0,100,0.01722158438576349024110218140,DIRECTIONAL_CLOSE_REJECTED
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,entry_extension_valid,3,0,3,0,0,PRICE_OVEREXTENDED
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,SHORT,VOLUME_RELAXED,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,regime_matched,17420,438,16982,2.514351320321469575200918485,2.514351320321469575200918485,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,ema_alignment,438,438,0,100,2.514351320321469575200918485,EMA_ALIGNMENT_REJECTED
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,price_long_ema_side,438,438,0,100,2.514351320321469575200918485,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,trend_persistence,438,308,130,70.31963470319634703196347032,1.768082663605051664753157290,TREND_PERSISTENCE_TOO_SHORT
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,pullback_started,308,20,288,6.493506493506493506493506494,0.1148105625717566016073478760,NO_PULLBACK
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,pullback_age_valid,20,19,1,95.00,0.1090700344431687715269804822,PULLBACK_TOO_OLD
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,pullback_depth_min,19,19,0,100,0.1090700344431687715269804822,PULLBACK_TOO_SHALLOW
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,pullback_depth_max,19,19,0,100,0.1090700344431687715269804822,PULLBACK_TOO_DEEP
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,long_ema_not_crossed,19,19,0,100,0.1090700344431687715269804822,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,resumption_cross,19,3,16,15.78947368421052631578947368,0.01722158438576349024110218140,RESUMPTION_NOT_CONFIRMED
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,directional_close_confirmation,3,3,0,100,0.01722158438576349024110218140,DIRECTIONAL_CLOSE_REJECTED
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,entry_extension_valid,3,0,3,0,0,PRICE_OVEREXTENDED
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,SHORT,VOLATILITY_RELAXED,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,regime_matched,17420,438,16982,2.514351320321469575200918485,2.514351320321469575200918485,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,ema_alignment,438,438,0,100,2.514351320321469575200918485,EMA_ALIGNMENT_REJECTED
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,price_long_ema_side,438,438,0,100,2.514351320321469575200918485,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,trend_persistence,438,370,68,84.47488584474885844748858447,2.123995407577497129735935706,TREND_PERSISTENCE_TOO_SHORT
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,pullback_started,370,22,348,5.945945945945945945945945946,0.1262916188289322617680826636,NO_PULLBACK
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,pullback_age_valid,22,21,1,95.45454545454545454545454545,0.1205510907003444316877152698,PULLBACK_TOO_OLD
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,pullback_depth_min,21,21,0,100,0.1205510907003444316877152698,PULLBACK_TOO_SHALLOW
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,pullback_depth_max,21,21,0,100,0.1205510907003444316877152698,PULLBACK_TOO_DEEP
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,long_ema_not_crossed,21,21,0,100,0.1205510907003444316877152698,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,resumption_cross,21,4,17,19.04761904761904761904761905,0.02296211251435132032146957520,RESUMPTION_NOT_CONFIRMED
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,directional_close_confirmation,4,4,0,100,0.02296211251435132032146957520,DIRECTIONAL_CLOSE_REJECTED
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,entry_extension_valid,4,0,4,0,0,PRICE_OVEREXTENDED
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,SHORT,PERSISTENCE_2,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,regime_matched,17420,438,16982,2.514351320321469575200918485,2.514351320321469575200918485,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,ema_alignment,438,438,0,100,2.514351320321469575200918485,EMA_ALIGNMENT_REJECTED
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,price_long_ema_side,438,438,0,100,2.514351320321469575200918485,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,trend_persistence,438,308,130,70.31963470319634703196347032,1.768082663605051664753157290,TREND_PERSISTENCE_TOO_SHORT
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,pullback_started,308,20,288,6.493506493506493506493506494,0.1148105625717566016073478760,NO_PULLBACK
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,pullback_age_valid,20,19,1,95.00,0.1090700344431687715269804822,PULLBACK_TOO_OLD
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,pullback_depth_min,19,19,0,100,0.1090700344431687715269804822,PULLBACK_TOO_SHALLOW
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,pullback_depth_max,19,19,0,100,0.1090700344431687715269804822,PULLBACK_TOO_DEEP
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,long_ema_not_crossed,19,19,0,100,0.1090700344431687715269804822,PRICE_CROSSED_LONG_EMA
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,resumption_cross,19,3,16,15.78947368421052631578947368,0.01722158438576349024110218140,RESUMPTION_NOT_CONFIRMED
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,directional_close_confirmation,3,3,0,100,0.01722158438576349024110218140,DIRECTIONAL_CLOSE_REJECTED
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,entry_extension_valid,3,0,3,0,0,PRICE_OVEREXTENDED
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,SHORT,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,regime_matched,17420,638,16782,3.662456946039035591274397245,3.662456946039035591274397245,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,ema_alignment,638,638,0,100,3.662456946039035591274397245,EMA_ALIGNMENT_REJECTED
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,price_long_ema_side,638,638,0,100,3.662456946039035591274397245,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,trend_persistence,638,425,213,66.61442006269592476489028213,2.439724454649827784156142365,TREND_PERSISTENCE_TOO_SHORT
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,pullback_started,425,27,398,6.352941176470588235294117647,0.1549942594718714121699196326,NO_PULLBACK
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,pullback_age_valid,27,25,2,92.59259259259259259259259259,0.1435132032146957520091848450,PULLBACK_TOO_OLD
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,pullback_depth_min,25,25,0,100,0.1435132032146957520091848450,PULLBACK_TOO_SHALLOW
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,pullback_depth_max,25,25,0,100,0.1435132032146957520091848450,PULLBACK_TOO_DEEP
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,long_ema_not_crossed,25,25,0,100,0.1435132032146957520091848450,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,resumption_cross,25,1,24,4.00,0.005740528128587830080367393800,RESUMPTION_NOT_CONFIRMED
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,directional_close_confirmation,1,1,0,100,0.005740528128587830080367393800,DIRECTIONAL_CLOSE_REJECTED
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,entry_extension_valid,1,0,1,0,0,PRICE_OVEREXTENDED
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,LONG_SHORT,CALIBRATION_BASE,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,regime_matched,17420,641,16779,3.679678530424799081515499426,3.679678530424799081515499426,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,ema_alignment,641,641,0,100,3.679678530424799081515499426,EMA_ALIGNMENT_REJECTED
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,price_long_ema_side,641,641,0,100,3.679678530424799081515499426,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,trend_persistence,641,428,213,66.77067082683307332293291732,2.456946039035591274397244546,TREND_PERSISTENCE_TOO_SHORT
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,pullback_started,428,30,398,7.009345794392523364485981308,0.1722158438576349024110218140,NO_PULLBACK
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,pullback_age_valid,30,28,2,93.33333333333333333333333333,0.1607347876004592422502870264,PULLBACK_TOO_OLD
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,pullback_depth_min,28,28,0,100,0.1607347876004592422502870264,PULLBACK_TOO_SHALLOW
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,pullback_depth_max,28,28,0,100,0.1607347876004592422502870264,PULLBACK_TOO_DEEP
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,long_ema_not_crossed,28,28,0,100,0.1607347876004592422502870264,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,resumption_cross,28,4,24,14.28571428571428571428571429,0.02296211251435132032146957520,RESUMPTION_NOT_CONFIRMED
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,directional_close_confirmation,4,4,0,100,0.02296211251435132032146957520,DIRECTIONAL_CLOSE_REJECTED
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,entry_extension_valid,4,3,1,75.00,0.01722158438576349024110218140,PRICE_OVEREXTENDED
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,volume_valid,3,0,3,0,0,VOLUME_REJECTED
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,LONG_SHORT,EXTENSION_1_5,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,regime_matched,17420,644,16776,3.696900114810562571756601607,3.696900114810562571756601607,REGIME_AFTER_PULLBACK_REJECTED
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,ema_alignment,644,644,0,100,3.696900114810562571756601607,EMA_ALIGNMENT_REJECTED
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,price_long_ema_side,644,644,0,100,3.696900114810562571756601607,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,trend_persistence,644,431,213,66.92546583850931677018633540,2.474167623421354764638346728,TREND_PERSISTENCE_TOO_SHORT
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,pullback_started,431,33,398,7.656612529002320185614849188,0.1894374282433983926521239954,NO_PULLBACK
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,pullback_age_valid,33,31,2,93.93939393939393939393939394,0.1779563719862227324913892078,PULLBACK_TOO_OLD
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,pullback_depth_min,31,31,0,100,0.1779563719862227324913892078,PULLBACK_TOO_SHALLOW
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,pullback_depth_max,31,31,0,100,0.1779563719862227324913892078,PULLBACK_TOO_DEEP
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,long_ema_not_crossed,31,31,0,100,0.1779563719862227324913892078,PRICE_CROSSED_LONG_EMA
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,resumption_cross,31,7,24,22.58064516129032258064516129,0.04018369690011481056257175660,RESUMPTION_NOT_CONFIRMED
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,directional_close_confirmation,7,7,0,100,0.04018369690011481056257175660,DIRECTIONAL_CLOSE_REJECTED
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,entry_extension_valid,7,6,1,85.71428571428571428571428571,0.03444316877152698048220436280,PRICE_OVEREXTENDED
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,volume_valid,6,0,6,0,0,VOLUME_REJECTED
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,signal_created,0,0,0,0,0,
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,risk_approved,0,0,0,0,0,
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,order_executed,0,0,0,0,0,
FUTURES,LONG_SHORT,EXTENSION_2_0,DEVELOPMENT,trade_closed,0,0,0,0,0,
FUTURES,LONG_SHORT,NO_MINIMUM_DEPTH,DEVELOPMENT,evaluated_candles,17420,17420,0,100,100,
